dataset_name,num_salesmen,pop_size,num_gens,pcross,pm,time_measurement,best_fitness,best_f,best_total_cost,best_amplitude,best_x,f_evolution
eil76,3,500000,55,0.8,0.015,112.571,0.005071,197.215979,591.17549,0.412686,[[0; 62; 15; 2; 43; 31; 8; 38; 71; 57; 9; 30; 54; 24; 49; 17; 23; 48; 22; 55; 40; 63; 41; 42; 0][0; 72; 61; 27; 73; 29; 47; 28; 44; 26; 51; 7; 53; 12; 56; 14; 4; 36; 19; 69; 59; 70; 68; 35; 46; 20; 60; 21; 0][0; 32; 5; 50; 16; 39; 11; 25; 6; 34; 52; 10; 37; 64; 65; 58; 13; 18; 45; 33; 66; 75; 74; 3; 67; 1; 0]],[712.608051; 525.524196; 388.456125; 329.973674; 287.258958; 263.198599; 248.504717; 236.645116; 227.204684; 224.743098; 215.294120; 209.683313; 208.185236; 207.535038; 205.479233; 203.194765; 201.666314; 200.144360; 199.872903; 199.872903; 197.870375; 197.870375; 197.722433; 197.301788; 197.301788; 197.301788; 197.301788; 197.301788; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979; 197.215979]
eil76,3,100000,47,0.8,0.059,18.714,0.005084,196.705659,587.036772,2.282144,[[0; 21; 60; 20; 46; 35; 68; 70; 59; 69; 19; 36; 4; 14; 56; 12; 53; 18; 51; 26; 44; 28; 47; 29; 73; 27; 61; 0][0; 72; 32; 5; 50; 16; 39; 11; 57; 37; 64; 65; 10; 58; 13; 52; 6; 34; 7; 45; 33; 66; 25; 75; 74; 3; 67; 1; 0][0; 42; 63; 41; 40; 55; 22; 48; 23; 17; 49; 24; 54; 30; 9; 71; 38; 8; 31; 43; 2; 15; 62; 0]],[712.608051; 563.974889; 439.883704; 386.591551; 347.753920; 311.338401; 296.197281; 287.063082; 281.887184; 274.719079; 243.110565; 243.110565; 243.110565; 243.110565; 230.332928; 230.332928; 230.332928; 229.456501; 228.767751; 227.304961; 225.547901; 223.991326; 221.305611; 219.444827; 217.502398; 212.158997; 212.158997; 210.404295; 208.696078; 208.696078; 203.765242; 203.765242; 203.765242; 203.765242; 203.765242; 203.765242; 203.765242; 202.805974; 202.805974; 201.710804; 201.304758; 200.471227; 200.123661; 200.123661; 196.803293; 196.803293; 196.803293; 196.705659]
eil76,3,100000,55,0.8,0.045,22.954,0.005109,195.722249,584.907465,2.108706,[[0; 42; 41; 63; 40; 55; 22; 48; 23; 17; 49; 24; 54; 30; 9; 71; 38; 8; 31; 43; 2; 15; 62; 0][0; 21; 60; 20; 46; 35; 68; 70; 59; 69; 19; 36; 4; 14; 56; 12; 53; 18; 7; 45; 66; 25; 75; 74; 3; 67; 1; 72; 0][0; 32; 5; 50; 16; 39; 11; 57; 37; 64; 65; 10; 58; 13; 52; 34; 6; 33; 51; 26; 44; 28; 47; 29; 73; 27; 61; 0]],[714.915420; 539.933975; 447.285736; 392.537989; 334.206096; 322.166702; 309.480637; 282.636378; 276.368387; 270.990599; 252.502911; 252.502911; 252.502911; 245.258881; 243.635974; 238.728440; 225.187639; 225.187639; 225.187639; 220.077250; 220.077250; 220.077250; 218.811504; 217.112306; 217.112306; 214.989532; 213.393413; 213.393413; 213.393413; 207.851627; 204.556338; 204.556338; 204.556338; 204.556338; 204.556338; 204.556338; 203.692159; 203.692159; 202.955120; 202.502833; 200.329468; 200.329468; 200.329468; 200.265385; 200.265385; 200.265385; 199.750895; 199.750895; 199.225033; 199.225033; 197.687035; 197.687035; 197.679679; 197.679679; 197.192906; 195.722249]
eil76,3,100000,161,0.8,0.043,64.363,0.005084,196.705659,583.871361,3.1535,[[0; 42; 41; 63; 40; 55; 22; 48; 23; 17; 49; 24; 54; 30; 9; 71; 38; 8; 31; 43; 2; 15; 62; 0][0; 72; 1; 67; 3; 74; 75; 25; 66; 33; 45; 7; 34; 6; 52; 13; 58; 65; 10; 64; 37; 57; 11; 39; 16; 50; 5; 32; 0][0; 61; 27; 73; 29; 47; 28; 44; 26; 51; 18; 53; 12; 56; 14; 4; 36; 19; 69; 59; 70; 68; 35; 46; 20; 60; 21; 0]],[712.608051; 547.853423; 432.375069; 388.557166; 373.295119; 323.372058; 286.600328; 267.789937; 263.219935; 261.978864; 242.761796; 242.761796; 242.761796; 242.761796; 241.935746; 238.454917; 227.216041; 222.288447; 222.288447; 222.288447; 221.924307; 213.192687; 213.192687; 213.192687; 213.192687; 210.757616; 208.039728; 208.039728; 208.039728; 206.331511; 205.286330; 205.286330; 205.286330; 205.286330; 205.286330; 205.286330; 203.186589; 203.186589; 203.186589; 203.186589; 200.005701; 200.005701; 200.005701; 200.005701; 200.005701; 200.005701; 198.678830; 198.678830; 198.254737; 198.254737; 198.254737; 198.254737; 198.254737; 197.687035; 197.687035; 197.687035; 197.687035; 197.687035; 197.687035; 197.687035; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659]
eil76,3,100000,155,0.8,0.05,62.675,0.005084,196.705659,585.647133,3.092117,[[0; 42; 41; 63; 40; 55; 22; 48; 23; 17; 49; 24; 54; 30; 9; 71; 38; 8; 31; 43; 2; 15; 62; 0][0; 72; 1; 5; 67; 3; 74; 75; 25; 66; 33; 45; 7; 34; 6; 52; 13; 58; 10; 65; 64; 37; 57; 11; 39; 16; 50; 32; 0][0; 21; 60; 20; 46; 35; 68; 70; 59; 69; 19; 36; 4; 14; 56; 12; 53; 18; 51; 26; 44; 28; 47; 29; 73; 27; 61; 0]],[728.055500; 548.520839; 455.032874; 384.905842; 367.070285; 322.858602; 299.429388; 274.717919; 274.717919; 268.518175; 254.316291; 254.316291; 244.622281; 238.247125; 238.247125; 238.247125; 230.042994; 230.042994; 222.030540; 221.521277; 221.521277; 207.490586; 207.490586; 207.490586; 207.490586; 207.490586; 207.490586; 204.208558; 204.208558; 202.805974; 202.702102; 200.021910; 200.021910; 200.021910; 200.021910; 199.154900; 199.154900; 199.154900; 198.586252; 198.586252; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659]
eil76,3,100000,161,0.8,0.043,66.121,0.005084,196.705659,585.647133,3.092117,[[0; 42; 41; 63; 40; 55; 22; 48; 23; 17; 49; 24; 54; 30; 9; 71; 38; 8; 31; 43; 2; 15; 62; 0][0; 61; 27; 73; 29; 47; 28; 44; 26; 51; 18; 53; 12; 56; 14; 4; 36; 19; 69; 59; 70; 68; 35; 46; 20; 60; 21; 0][0; 72; 1; 5; 67; 3; 74; 75; 25; 66; 33; 45; 7; 34; 6; 52; 13; 58; 10; 65; 64; 37; 57; 11; 39; 16; 50; 32; 0]],[729.854574; 539.054478; 461.041622; 389.894168; 346.122583; 329.269906; 296.561787; 293.987940; 281.262022; 270.196009; 254.532500; 254.532500; 241.254989; 232.761253; 232.761253; 232.761253; 231.307844; 230.896466; 226.958107; 226.958107; 221.054767; 220.565179; 220.565179; 218.386114; 216.915009; 216.355463; 215.676511; 212.591299; 210.002029; 210.002029; 208.806540; 208.806540; 208.806540; 205.979618; 205.979618; 205.979618; 205.979618; 204.278873; 204.228954; 202.466786; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659]
eil76,3,100000,99,0.8,0.062,40.204,0.005084,196.705659,587.796847,2.186947,[[0; 21; 60; 20; 46; 35; 68; 70; 59; 69; 19; 36; 4; 14; 56; 12; 53; 18; 51; 26; 44; 28; 47; 29; 73; 27; 61; 0][0; 62; 15; 2; 43; 31; 8; 38; 71; 9; 37; 64; 65; 10; 58; 13; 52; 6; 34; 7; 45; 33; 66; 25; 75; 3; 74; 67; 1; 72; 0][0; 42; 41; 63; 40; 55; 22; 48; 23; 17; 49; 24; 54; 30; 57; 11; 39; 16; 50; 5; 32; 0]],[727.593453; 539.723376; 430.604567; 384.319200; 356.738949; 317.796430; 300.666765; 270.182445; 270.182445; 257.796301; 242.411983; 237.497492; 237.497492; 237.497492; 236.984142; 236.984142; 232.163428; 230.570357; 227.899489; 227.899489; 222.205363; 220.352143; 216.362200; 216.362200; 216.362200; 213.911733; 213.911733; 213.884962; 210.330650; 210.330650; 207.953264; 207.953264; 206.072672; 206.072672; 206.072672; 206.072672; 206.072672; 206.072672; 205.226364; 205.226364; 201.233003; 201.233003; 201.233003; 201.233003; 201.233003; 201.233003; 201.233003; 201.233003; 201.233003; 201.229564; 201.229564; 201.229564; 201.229564; 201.229564; 201.229564; 201.229564; 198.499132; 198.499132; 198.499132; 198.499132; 197.795070; 197.795070; 197.795070; 197.795070; 197.795070; 197.795070; 197.795070; 197.795070; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659]
eil76,3,100000,201,0.8,0.035,83.168,0.005056,197.779358,589.620098,9.257896,[[0; 60; 20; 46; 35; 68; 70; 59; 69; 19; 36; 4; 14; 56; 12; 53; 18; 51; 26; 44; 28; 47; 29; 73; 27; 61; 0][0; 72; 1; 67; 3; 74; 75; 25; 66; 33; 45; 7; 6; 34; 52; 13; 58; 10; 65; 64; 37; 9; 57; 71; 11; 39; 16; 50; 5; 32; 0][0; 21; 63; 41; 42; 40; 55; 22; 48; 23; 17; 49; 24; 54; 30; 38; 8; 31; 43; 2; 15; 62; 0]],[712.608051; 540.426609; 425.710333; 388.691267; 341.337455; 308.276435; 294.979952; 276.505808; 276.505808; 257.595860; 244.051766; 244.051766; 244.051766; 237.413848; 237.413848; 232.763689; 229.838955; 225.769225; 224.836131; 224.548067; 220.037909; 218.321251; 218.321251; 218.321251; 218.321251; 215.582630; 215.582630; 215.425690; 210.287704; 210.287704; 205.838712; 205.838712; 205.081922; 205.081922; 205.081922; 205.081922; 203.801361; 203.801361; 203.801361; 203.801361; 200.913524; 200.913524; 200.582314; 200.112809; 200.112809; 200.112809; 200.112809; 200.112809; 200.112809; 200.112809; 199.220414; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.288360; 198.288360; 198.288360; 198.288360; 198.288360; 198.124641; 198.124641; 198.124641; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.791130; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358; 197.779358]
eil76,3,100000,151,0.8,0.04,67.168,0.005056,197.794553,593.171996,5.627281,[[0; 21; 27; 60; 20; 46; 35; 68; 70; 59; 69; 19; 36; 4; 14; 56; 12; 53; 51; 26; 44; 28; 47; 29; 73; 1; 61; 72; 0][0; 42; 41; 63; 40; 55; 22; 48; 23; 17; 49; 24; 54; 30; 9; 57; 71; 38; 8; 31; 43; 2; 15; 62; 0][0; 32; 5; 50; 16; 39; 11; 25; 6; 34; 52; 10; 37; 64; 65; 58; 13; 18; 7; 45; 33; 66; 3; 75; 74; 67; 0]],[726.070544; 571.767771; 485.256806; 377.863029; 338.144506; 308.515514; 296.195187; 281.929844; 272.076223; 268.030192; 249.918625; 249.918625; 237.073811; 237.073811; 237.073811; 230.531945; 225.316110; 222.959233; 222.959233; 222.959233; 222.959233; 214.559942; 214.270181; 214.270181; 214.270181; 209.323570; 209.323570; 208.830806; 207.898889; 207.898889; 204.248116; 203.971953; 203.604645; 202.490891; 202.490891; 202.490891; 201.710804; 201.710804; 201.710804; 201.710804; 200.997992; 200.633644; 200.633644; 200.633644; 200.633644; 200.633644; 199.980669; 199.529024; 199.529024; 198.494690; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553; 197.794553]
eil76,3,100000,152,0.8,0.04,66.252,0.005081,196.803293,585.987345,3.760889,[[0; 21; 60; 20; 46; 35; 68; 70; 59; 69; 19; 36; 4; 14; 56; 12; 53; 51; 26; 44; 28; 47; 29; 1; 73; 27; 61; 0][0; 42; 41; 63; 40; 55; 22; 48; 23; 17; 49; 24; 54; 30; 9; 57; 71; 38; 8; 31; 43; 2; 15; 62; 0][0; 72; 5; 67; 3; 74; 75; 66; 33; 45; 7; 18; 13; 58; 65; 64; 37; 10; 52; 34; 6; 25; 11; 39; 16; 50; 32; 0]],[717.120267; 555.645054; 428.413861; 378.483916; 352.308218; 329.851007; 312.993070; 296.529214; 289.395074; 276.476526; 248.677049; 248.309706; 248.309706; 248.309706; 236.236446; 223.381169; 223.381169; 220.237070; 220.152839; 219.644188; 219.644188; 215.657666; 215.657666; 215.582630; 214.082724; 212.657590; 211.845044; 207.656899; 207.656899; 205.919458; 200.997992; 200.997992; 200.997992; 200.997992; 200.997992; 200.997992; 200.997992; 200.997992; 199.944109; 199.659510; 198.859038; 198.859038; 198.859038; 198.859038; 198.859038; 198.494690; 198.494690; 197.839042; 197.839042; 197.839042; 197.346278; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293; 196.803293]
