dataset_name,num_salesmen,pop_size,num_gens,pcross,pm,time_measurement,best_fitness,best_f,best_total_cost,best_amplitude,best_x,f_evolution
berlin52,3,250000,76,0.8,0.041,63.419,0.000326,3069.585695,9135.678195,56.784622,[[0; 21; 17; 16; 2; 44; 18; 40; 7; 8; 9; 32; 42; 3; 5; 14; 4; 23; 37; 39; 38; 35; 34; 48; 31; 0][0; 30; 20; 41; 6; 1; 29; 28; 46; 25; 15; 49; 19; 22; 0][0; 43; 45; 27; 26; 12; 13; 51; 10; 50; 11; 24; 47; 36; 33; 0]],[8069.988825; 6050.612886; 4599.489586; 3793.321909; 3622.544982; 3566.895054; 3446.919439; 3387.648992; 3360.831189; 3258.427986; 3258.427986; 3258.427986; 3214.289042; 3214.289042; 3170.512443; 3155.445416; 3155.445416; 3155.445416; 3155.445416; 3143.268750; 3126.992774; 3126.992774; 3096.595909; 3096.595909; 3076.474153; 3076.474153; 3073.878930; 3072.284364; 3072.284364; 3072.284364; 3072.284364; 3072.284364; 3072.284364; 3071.712829; 3071.712829; 3071.712829; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695]
berlin52,3,500000,35,0.8,0.049,61.921,0.000324,3086.725523,9249.987572,9.571842,[[0; 43; 15; 25; 46; 28; 49; 19; 29; 1; 6; 41; 20; 22; 0][0; 31; 48; 35; 38; 39; 37; 4; 14; 5; 3; 42; 32; 9; 8; 7; 40; 18; 44; 2; 16; 17; 30; 21; 0][0; 45; 27; 26; 12; 13; 51; 10; 50; 11; 24; 23; 47; 36; 33; 34; 0]],[8069.988825; 5604.913686; 4316.838142; 3666.116670; 3504.400828; 3492.026955; 3355.457020; 3319.845287; 3270.777217; 3259.118790; 3173.066744; 3173.066744; 3173.066744; 3149.943890; 3149.753633; 3149.753633; 3149.753633; 3143.136630; 3128.105560; 3128.105560; 3092.220707; 3092.220707; 3086.725523; 3086.725523; 3086.725523; 3086.725523; 3086.725523; 3086.725523; 3086.725523; 3086.725523; 3086.725523; 3086.725523; 3086.725523; 3086.725523; 3086.725523; 3086.725523]
berlin52,3,500000,32,0.8,0.049,57.519,0.000325,3081.096617,9245.332353,52.042872,[[0; 22; 19; 49; 15; 25; 46; 28; 29; 1; 6; 41; 20; 30; 17; 0][0; 21; 16; 2; 44; 18; 40; 7; 8; 9; 32; 42; 3; 5; 14; 4; 37; 39; 38; 33; 34; 35; 48; 31; 0][0; 43; 45; 27; 26; 12; 13; 51; 10; 50; 11; 24; 23; 47; 36; 0]],[8069.988825; 5762.846639; 4419.007766; 3815.016986; 3590.199998; 3524.634593; 3442.767921; 3318.583726; 3299.055425; 3227.933099; 3214.688353; 3179.198896; 3106.189049; 3083.226963; 3083.226963; 3083.226963; 3083.226963; 3083.226963; 3083.226963; 3083.226963; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617]
berlin52,3,500000,53,0.8,0.045,87.611,0.000326,3069.585695,9135.678195,56.784622,[[0; 21; 17; 16; 2; 44; 18; 40; 7; 8; 9; 32; 42; 3; 5; 14; 4; 23; 37; 39; 38; 35; 34; 48; 31; 0][0; 30; 20; 41; 6; 1; 29; 28; 46; 25; 15; 49; 19; 22; 0][0; 43; 45; 27; 26; 12; 13; 51; 10; 50; 11; 24; 47; 36; 33; 0]],[8069.988825; 5688.647987; 4268.038162; 3888.897429; 3572.786836; 3488.723063; 3370.053466; 3297.054095; 3217.106128; 3177.156920; 3177.156920; 3175.333888; 3157.507209; 3148.865604; 3148.865604; 3128.728963; 3083.132836; 3077.361588; 3076.474153; 3076.474153; 3072.284364; 3072.284364; 3072.284364; 3072.284364; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695]
berlin52,3,500000,56,0.8,0.045,93.343,0.000317,3155.618829,9459.704453,5.423554,[[0; 21; 17; 30; 22; 19; 49; 15; 28; 29; 1; 6; 41; 20; 16; 2; 40; 7; 18; 48; 0][0; 33; 36; 23; 3; 50; 10; 32; 42; 9; 8; 44; 31; 0][0; 43; 45; 25; 46; 13; 51; 12; 26; 27; 11; 24; 5; 14; 4; 47; 37; 39; 38; 35; 34; 0]],[7932.225900; 5745.859476; 4587.022940; 3797.682424; 3635.312909; 3418.922763; 3418.462128; 3309.233556; 3234.899101; 3219.216794; 3203.988297; 3191.153949; 3191.153949; 3189.158454; 3179.483530; 3179.483530; 3167.947558; 3167.354466; 3167.354466; 3165.681398; 3164.061256; 3164.061256; 3156.014395; 3156.014395; 3156.014395; 3156.014395; 3156.014395; 3156.014395; 3156.014395; 3156.014395; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829; 3155.618829]
berlin52,3,500000,61,0.8,0.038,103.023,0.000326,3069.585695,9145.059527,52.656646,[[0; 21; 30; 20; 41; 6; 1; 29; 28; 46; 25; 15; 49; 19; 22; 0][0; 43; 45; 27; 26; 12; 13; 51; 10; 50; 11; 24; 47; 36; 33; 0][0; 31; 48; 35; 34; 38; 39; 37; 23; 4; 14; 5; 3; 42; 32; 9; 8; 7; 40; 18; 44; 2; 16; 17; 0]],[7889.877741; 5739.389444; 4377.763283; 3799.273343; 3678.249764; 3327.797866; 3327.797866; 3290.596274; 3256.831764; 3211.327291; 3124.685104; 3124.685104; 3103.180742; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3081.096617; 3076.412340; 3076.412340; 3076.412340; 3076.412340; 3073.809288; 3073.809288; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695]
berlin52,3,500000,27,0.8,0.016,45.705,0.000326,3069.585695,9141.771363,56.784622,[[0; 31; 48; 35; 34; 38; 39; 37; 23; 4; 14; 5; 3; 42; 32; 9; 8; 7; 40; 18; 44; 2; 16; 17; 21; 0][0; 30; 20; 41; 6; 1; 29; 28; 46; 25; 15; 49; 19; 22; 0][0; 43; 45; 27; 26; 12; 13; 51; 10; 50; 11; 24; 47; 36; 33; 0]],[8069.988825; 5519.927171; 4131.757712; 3723.412678; 3484.404949; 3377.384832; 3284.690429; 3264.533257; 3179.292669; 3179.292669; 3159.156027; 3141.770106; 3103.180742; 3099.052766; 3097.710095; 3081.639476; 3076.412340; 3072.284364; 3072.284364; 3072.284364; 3072.284364; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695]
berlin52,3,500000,18,0.8,0.013,30.022,0.000326,3069.585695,9145.059527,52.656646,[[0; 31; 48; 35; 34; 38; 39; 37; 23; 4; 14; 5; 3; 42; 32; 9; 8; 7; 40; 18; 44; 2; 16; 17; 0][0; 21; 30; 20; 41; 6; 1; 29; 28; 46; 25; 15; 49; 19; 22; 0][0; 33; 36; 47; 24; 11; 50; 10; 51; 13; 12; 26; 27; 45; 43; 0]],[8069.988825; 5468.081745; 4153.425460; 3733.699957; 3520.161322; 3440.001638; 3243.574275; 3232.373579; 3159.156027; 3124.991136; 3124.991136; 3124.991136; 3120.863161; 3081.096617; 3076.474153; 3076.474153; 3073.611810; 3069.585695; 3069.585695]
berlin52,3,50000,69,0.8,0.04,11.425,0.000326,3069.585695,9154.230863,52.656646,[[0; 21; 30; 20; 41; 6; 1; 29; 28; 46; 25; 15; 49; 19; 22; 0][0; 31; 17; 16; 2; 44; 18; 40; 7; 8; 9; 32; 42; 3; 5; 14; 4; 23; 37; 39; 38; 35; 34; 48; 0][0; 43; 45; 27; 26; 12; 13; 51; 10; 50; 11; 24; 47; 36; 33; 0]],[8201.438255; 5941.727070; 5679.882613; 4961.118004; 4622.640300; 4154.154305; 3935.439077; 3935.439077; 3867.109238; 3762.004689; 3544.934874; 3484.218391; 3484.218391; 3479.809776; 3368.936322; 3368.936322; 3368.936322; 3368.936322; 3368.936322; 3302.696260; 3237.962521; 3237.962521; 3227.887815; 3227.887815; 3187.049495; 3187.049495; 3187.049495; 3172.393989; 3172.393989; 3170.533664; 3138.162152; 3138.162152; 3138.162152; 3138.162152; 3138.162152; 3138.162152; 3138.162152; 3138.162152; 3092.156459; 3092.156459; 3092.156459; 3092.156459; 3076.474153; 3076.474153; 3076.474153; 3076.474153; 3076.474153; 3076.412340; 3076.412340; 3076.412340; 3073.878930; 3073.878930; 3072.284364; 3072.284364; 3072.284364; 3072.284364; 3072.284364; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695; 3069.585695]
berlin52,3,500000,35,0.8,0.098,64.02,0.000326,3069.585695,9138.966359,52.656646,[[0; 31; 48; 34; 35; 38; 39; 37; 23; 4; 14; 5; 3; 42; 32; 9; 8; 7; 40; 18; 44; 2; 16; 17; 0][0; 21; 30; 20; 41; 6; 1; 29; 28; 46; 25; 15; 49; 19; 22; 0][0; 33; 36; 47; 24; 11; 50; 10; 51; 13; 12; 26; 27; 45; 43; 0]],[8069.988825; 5563.850862; 4651.312191; 3866.011812; 3708.741296; 3548.054092; 3506.304539; 3407.972038; 3401.572580; 3323.687851; 3266.325025; 3214.086041; 3214.086041; 3214.086041; 3209.749270; 3193.620879; 3193.620879; 3182.754060; 3182.754060; 3179.461864; 3160.041410; 3160.041410; 3160.041410; 3160.041410; 3160.041410; 3121.342143; 3121.342143; 3094.522404; 3077.361588; 3076.474153; 3076.474153; 3072.284364; 3072.284364; 3072.284364; 3069.585695; 3069.585695]
