dataset_name,num_salesmen,pop_size,num_gens,pcross,pm,time_measurement,best_fitness,best_f,best_total_cost,best_amplitude,best_x,f_evolution
eli51,2,250000,68,0.6,0.098,53.569,0.004483,223.060961,444.804487,1.317436,[[0; 7; 25; 30; 27; 2; 35; 34; 19; 28; 20; 33; 29; 9; 38; 32; 44; 14; 4; 37; 48; 8; 49; 15; 1; 21; 0][0; 26; 5; 47; 22; 6; 42; 23; 13; 24; 12; 40; 39; 18; 41; 43; 36; 16; 3; 17; 46; 11; 50; 45; 10; 31; 0]],[666.922170; 481.928524; 368.634409; 339.264068; 301.941516; 270.764856; 265.833940; 257.277901; 251.235869; 246.014821; 243.319438; 239.454796; 236.209407; 232.851366; 229.329206; 228.277963; 227.513980; 226.765314; 226.641884; 225.221275; 225.221275; 225.221275; 225.221275; 225.221275; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961]
eli51,2,250000,22,0.6,0.086,19.295,0.00449,222.73337,444.331429,1.135312,[[0; 31; 10; 37; 4; 48; 9; 38; 32; 44; 14; 36; 16; 43; 41; 18; 39; 40; 12; 24; 17; 3; 46; 11; 45; 50; 26; 0][0; 21; 1; 15; 49; 8; 29; 33; 20; 28; 19; 34; 35; 2; 27; 30; 7; 25; 6; 22; 42; 23; 13; 5; 47; 0]],[666.922170; 473.314596; 386.022248; 334.714676; 303.368045; 267.019107; 260.522466; 248.625585; 248.625585; 238.616337; 236.618077; 236.618077; 234.244841; 227.403096; 227.403096; 225.938478; 225.938478; 225.938478; 225.889732; 225.744853; 222.733370; 222.733370; 222.733370]
eli51,2,250000,38,0.6,0.056,29.394,0.004483,223.060961,444.804487,1.317436,[[0; 26; 5; 47; 22; 6; 42; 23; 13; 24; 12; 40; 39; 18; 41; 43; 36; 16; 3; 17; 46; 11; 50; 45; 10; 31; 0][0; 7; 25; 30; 27; 2; 35; 34; 19; 28; 20; 33; 29; 9; 38; 32; 44; 14; 4; 37; 48; 8; 49; 15; 1; 21; 0]],[666.922170; 484.156778; 344.824881; 285.438249; 279.248215; 268.630209; 250.535571; 247.362083; 240.289912; 238.572568; 232.920516; 230.403416; 228.541115; 228.277963; 227.012590; 227.012590; 227.012590; 227.012590; 225.390523; 225.390523; 225.390523; 224.905242; 223.251261; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961]
eli51,2,250000,41,0.6,0.042,31.866,0.004483,223.060961,445.656852,0.46507,[[0; 7; 25; 30; 27; 2; 35; 34; 19; 28; 20; 33; 29; 9; 38; 32; 44; 14; 4; 37; 48; 8; 49; 15; 1; 21; 0][0; 26; 5; 47; 22; 6; 42; 23; 13; 24; 12; 40; 39; 18; 41; 43; 36; 16; 3; 17; 46; 11; 45; 50; 10; 31; 0]],[666.922170; 479.092674; 382.325328; 307.541896; 282.429695; 265.958580; 248.143230; 244.523612; 233.971390; 233.971390; 229.915033; 226.107764; 226.107764; 225.221275; 224.834499; 224.834499; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961]
eli51,2,250000,77,0.6,0.048,56.177,0.004483,223.060961,444.804487,1.317436,[[0; 7; 25; 30; 27; 2; 35; 34; 19; 28; 20; 33; 29; 9; 38; 32; 44; 14; 4; 37; 48; 8; 49; 15; 1; 21; 0][0; 31; 10; 45; 50; 11; 46; 17; 3; 16; 36; 43; 41; 18; 39; 40; 12; 24; 13; 23; 42; 6; 22; 47; 5; 26; 0]],[666.922170; 467.220576; 364.453147; 315.299964; 262.028376; 256.539274; 246.586694; 246.586694; 237.654212; 235.557178; 231.430550; 229.922814; 228.473133; 227.513980; 226.591413; 226.107764; 225.390523; 225.390523; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961]
eli51,2,250000,24,0.6,0.056,19.127,0.004483,223.060961,445.656852,0.46507,[[0; 7; 25; 30; 27; 2; 35; 34; 19; 28; 20; 33; 29; 9; 38; 32; 44; 14; 4; 37; 48; 8; 49; 15; 1; 21; 0][0; 31; 10; 50; 45; 11; 46; 17; 3; 16; 36; 43; 41; 18; 39; 40; 12; 24; 13; 23; 42; 6; 22; 47; 5; 26; 0]],[666.922170; 460.140677; 375.511642; 311.746289; 282.520130; 261.339254; 255.343867; 247.588081; 238.691873; 236.618077; 231.570338; 228.370955; 227.012590; 225.221275; 225.221275; 225.221275; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961]
eli51,2,100000,28,0.3,0.011,7.92,0.00449,222.73337,444.331429,1.135312,[[0; 31; 10; 37; 4; 48; 9; 38; 32; 44; 14; 36; 16; 43; 41; 18; 39; 40; 12; 24; 17; 3; 46; 11; 45; 50; 26; 0][0; 21; 1; 15; 49; 8; 29; 33; 20; 28; 19; 34; 35; 2; 27; 30; 7; 25; 6; 22; 42; 23; 13; 5; 47; 0]],[674.657393; 491.782977; 377.244405; 346.192623; 313.220542; 290.913842; 284.512410; 262.912652; 257.765797; 244.978659; 241.743323; 238.101113; 236.766372; 231.847148; 231.847148; 230.591520; 228.251785; 225.946398; 225.893325; 224.690770; 222.733370; 222.733370; 222.733370; 222.733370; 222.733370; 222.733370; 222.733370; 222.733370; 222.733370]
eli51,2,100000,55,0.3,0.000005,14.936,0.004483,223.060961,445.656852,0.46507,[[0; 26; 5; 47; 22; 6; 42; 23; 13; 24; 12; 40; 39; 18; 41; 43; 36; 16; 3; 17; 46; 11; 45; 50; 10; 31; 0][0; 7; 25; 30; 27; 2; 35; 34; 19; 28; 20; 33; 29; 9; 38; 32; 44; 14; 4; 37; 48; 8; 49; 15; 1; 21; 0]],[674.657393; 489.093548; 390.843188; 323.034800; 306.466623; 280.049710; 262.593356; 254.616774; 254.616774; 241.197206; 237.568403; 237.568403; 228.609646; 227.757280; 227.012590; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961]
eli51,2,100000,18,0.9,0.005,5.894,0.00449,222.73337,444.331429,1.135312,[[0; 26; 50; 45; 11; 46; 3; 17; 24; 12; 40; 39; 18; 41; 43; 16; 36; 14; 44; 32; 38; 9; 48; 4; 37; 10; 31; 0][0; 47; 5; 13; 23; 42; 22; 6; 25; 7; 30; 27; 2; 35; 34; 19; 28; 20; 33; 29; 8; 49; 15; 1; 21; 0]],[674.657393; 490.938196; 389.625810; 312.652627; 279.766918; 259.042985; 254.624819; 245.207167; 237.898984; 236.259225; 232.534079; 229.774710; 228.260699; 226.917317; 222.733370; 222.733370; 222.733370; 222.733370; 222.733370]
eli51,2,100000,21,0.9,0.008,6.573,0.004483,223.060961,444.804487,1.317436,[[0; 7; 25; 30; 27; 2; 35; 34; 19; 28; 20; 33; 29; 9; 38; 32; 44; 14; 4; 37; 48; 8; 49; 15; 1; 21; 0][0; 26; 5; 47; 22; 6; 42; 23; 13; 24; 12; 40; 39; 18; 41; 43; 36; 16; 3; 17; 46; 11; 50; 45; 10; 31; 0]],[674.657393; 474.204199; 375.770760; 308.436734; 289.291674; 261.063487; 254.320264; 237.473677; 237.473677; 236.935650; 233.221581; 228.716819; 227.012590; 227.012590; 225.113090; 225.113090; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961; 223.060961]
