dataset_name,num_salesmen,pop_size,num_gens,pcross,pm,time_measurement,best_fitness,best_f,best_total_cost,best_amplitude,best_x,f_evolution
berlin52,2,500000,26,0.8,0.056,47.865,0.000243,4110.213096,8217.94038,2.485812,[[0; 21; 17; 30; 20; 29; 41; 1; 6; 16; 2; 44; 18; 40; 7; 8; 9; 32; 42; 14; 4; 37; 36; 39; 38; 33; 34; 35; 48; 31; 0][0; 22; 19; 49; 15; 28; 46; 25; 27; 26; 12; 13; 51; 10; 50; 11; 24; 3; 5; 23; 47; 45; 43; 0]],[11232.982355; 7460.751093; 5431.857332; 5046.117460; 4614.209543; 4382.550255; 4286.778998; 4244.548518; 4244.548518; 4178.688623; 4173.902306; 4150.026590; 4133.243714; 4118.967079; 4110.213096; 4110.213096; 4110.213096; 4110.213096; 4110.213096; 4110.213096; 4110.213096; 4110.213096; 4110.213096; 4110.213096; 4110.213096; 4110.213096; 4110.213096]
berlin52,2,500000,11,0.8,0.053,21.236,0.000243,4110.213096,8217.94038,2.485812,[[0; 21; 17; 30; 20; 29; 41; 1; 6; 16; 2; 44; 18; 40; 7; 8; 9; 32; 42; 14; 4; 37; 36; 39; 38; 33; 34; 35; 48; 31; 0][0; 22; 19; 49; 15; 28; 46; 25; 27; 26; 12; 13; 51; 10; 50; 11; 24; 3; 5; 23; 47; 45; 43; 0]],[11232.982355; 7747.564335; 5611.664591; 5143.374735; 4687.154727; 4485.502437; 4340.916058; 4279.152242; 4193.009397; 4178.540733; 4141.936104; 4110.213096]
berlin52,2,500000,14,0.8,0.053,27.9,0.000243,4110.213096,8217.94038,2.485812,[[0; 31; 48; 35; 34; 33; 38; 39; 36; 37; 4; 14; 42; 32; 9; 8; 7; 40; 18; 44; 2; 16; 6; 1; 41; 29; 20; 30; 17; 21; 0][0; 22; 19; 49; 15; 28; 46; 25; 27; 26; 12; 13; 51; 10; 50; 11; 24; 3; 5; 23; 47; 45; 43; 0]],[11340.198862; 7921.351848; 5600.478454; 4844.115113; 4604.630084; 4372.408250; 4347.340881; 4230.115571; 4205.401563; 4183.898641; 4155.214095; 4151.447616; 4124.128063; 4124.128063; 4110.213096]
berlin52,2,500000,62,0.8,0.048,108.043,0.000242,4127.898352,8230.660106,25.136598,[[0; 21; 17; 30; 22; 19; 49; 29; 1; 6; 41; 20; 16; 2; 44; 18; 40; 7; 8; 9; 32; 42; 31; 48; 0][0; 43; 45; 15; 28; 46; 25; 27; 26; 12; 13; 51; 10; 50; 11; 24; 3; 5; 14; 4; 23; 47; 37; 36; 39; 38; 35; 34; 33; 0]],[11180.534221; 7796.773522; 5683.637598; 5042.337525; 4757.274110; 4427.274527; 4374.073893; 4295.146031; 4213.678953; 4142.300731; 4133.002061; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352]
berlin52,2,500000,20,0.8,0.046,40.116,0.000243,4110.213096,8212.952307,22.44095,[[0; 21; 17; 30; 20; 29; 41; 1; 6; 16; 2; 44; 18; 40; 7; 8; 9; 32; 42; 14; 37; 36; 39; 38; 33; 34; 35; 48; 31; 0][0; 22; 19; 49; 15; 28; 46; 25; 27; 26; 12; 13; 51; 10; 50; 11; 24; 3; 5; 4; 23; 47; 45; 43; 0]],[11489.600207; 7787.771632; 5993.475627; 5224.333802; 4852.753625; 4550.311935; 4287.832634; 4261.860277; 4221.855255; 4171.024025; 4146.375438; 4133.317664; 4127.898352; 4127.485424; 4118.967079; 4118.967079; 4118.967079; 4117.696629; 4117.696629; 4117.696629; 4110.213096]
berlin52,2,500000,12,0.8,0.053,25.908,0.000243,4110.213096,8217.94038,2.485812,[[0; 21; 17; 30; 20; 29; 41; 1; 6; 16; 2; 44; 18; 40; 7; 8; 9; 32; 42; 14; 4; 37; 36; 39; 38; 33; 34; 35; 48; 31; 0][0; 22; 19; 49; 15; 28; 46; 25; 27; 26; 12; 13; 51; 10; 50; 11; 24; 3; 5; 23; 47; 45; 43; 0]],[11729.264743; 7853.119443; 5848.309050; 4995.679176; 4833.571052; 4472.845168; 4331.556955; 4265.470218; 4256.769755; 4218.116729; 4192.518153; 4118.426100; 4110.213096]
berlin52,2,500000,67,0.8,0.048,117.9,0.000242,4127.898352,8237.214642,18.582062,[[0; 43; 45; 15; 28; 46; 25; 27; 26; 12; 13; 51; 10; 50; 11; 24; 3; 5; 14; 4; 23; 47; 37; 36; 39; 38; 35; 34; 33; 0][0; 48; 31; 44; 42; 32; 9; 8; 7; 40; 18; 2; 16; 20; 41; 6; 1; 29; 49; 19; 22; 30; 17; 21; 0]],[11419.609025; 7553.904367; 5832.462191; 5147.839604; 4658.549004; 4408.991878; 4297.570555; 4236.484737; 4235.893439; 4219.618047; 4160.085434; 4160.085434; 4153.743010; 4142.300731; 4133.002061; 4133.002061; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352; 4127.898352]
berlin52,2,500000,11,0.8,0.053,20.086,0.000243,4110.213096,8217.94038,2.485812,[[0; 21; 17; 30; 20; 29; 41; 1; 6; 16; 2; 44; 18; 40; 7; 8; 9; 32; 42; 14; 4; 37; 36; 39; 38; 33; 34; 35; 48; 31; 0][0; 22; 19; 49; 15; 28; 46; 25; 27; 26; 12; 13; 51; 10; 50; 11; 24; 3; 5; 23; 47; 45; 43; 0]],[11232.982355; 7476.607776; 6035.486579; 5131.592431; 4602.012252; 4476.497528; 4352.073328; 4195.613910; 4147.652578; 4117.696629; 4117.696629; 4110.213096]
berlin52,2,500000,13,0.8,0.053,22.646,0.000243,4110.213096,8217.94038,2.485812,[[0; 21; 17; 30; 20; 29; 41; 1; 6; 16; 2; 44; 18; 40; 7; 8; 9; 32; 42; 14; 4; 37; 36; 39; 38; 33; 34; 35; 48; 31; 0][0; 22; 19; 49; 15; 28; 46; 25; 27; 26; 12; 13; 51; 10; 50; 11; 24; 3; 5; 23; 47; 45; 43; 0]],[11340.198862; 6827.697755; 5878.363106; 5060.685196; 4649.431178; 4420.517042; 4251.503931; 4251.503931; 4120.771004; 4120.771004; 4118.967079; 4118.967079; 4117.288177; 4110.213096]
berlin52,2,500000,71,0.8,0.041,106.706,0.000242,4133.243714,8255.167614,11.319814,[[0; 21; 17; 30; 20; 29; 41; 1; 6; 16; 2; 44; 18; 40; 7; 8; 9; 32; 42; 14; 23; 47; 45; 43; 33; 0][0; 22; 19; 49; 15; 28; 46; 25; 27; 26; 12; 13; 51; 10; 50; 11; 24; 3; 5; 4; 37; 36; 39; 38; 35; 34; 48; 31; 0]],[11779.523381; 7861.789581; 6038.814033; 5044.120816; 4749.460729; 4556.324398; 4293.204210; 4282.213548; 4258.516683; 4188.915359; 4183.232801; 4174.617933; 4150.008728; 4141.936104; 4141.936104; 4141.687799; 4137.457562; 4137.457562; 4137.457562; 4133.964791; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714; 4133.243714]
berlin52,2,500000,13,0.8,0.053,23.024,0.000243,4110.213096,8217.94038,2.485812,[[0; 21; 17; 30; 20; 29; 41; 1; 6; 16; 2; 44; 18; 40; 7; 8; 9; 32; 42; 14; 4; 37; 36; 39; 38; 33; 34; 35; 48; 31; 0][0; 43; 45; 47; 23; 5; 3; 24; 11; 50; 10; 51; 13; 12; 26; 27; 25; 46; 28; 15; 49; 19; 22; 0]],[10982.086039; 7706.966079; 5933.089856; 5128.893163; 4799.489612; 4477.757984; 4315.103869; 4196.926509; 4181.770324; 4142.967154; 4133.002061; 4127.485424; 4117.696629; 4110.213096]
