dataset_name,num_salesmen,pop_size,num_gens,pcross,pm,time_measurement,best_fitness,best_f,best_total_cost,best_amplitude,best_x,f_evolution
eil76,7,2500,500,0.8,0,26.326,0.007445,134.323944,914.742166,36.197081,[[0; 29; 56; 12; 53; 18; 7; 45; 33; 51; 26; 44; 1; 72; 0][0; 27; 68; 70; 59; 69; 19; 36; 4; 28; 47; 73; 61; 0][0; 62; 15; 2; 43; 31; 8; 38; 71; 37; 65; 10; 0][0; 42; 40; 41; 63; 21; 60; 20; 46; 35; 14; 0][0; 55; 22; 48; 23; 17; 54; 24; 49; 3; 0][0; 39; 30; 64; 9; 57; 11; 16; 50; 32; 0][0; 67; 74; 75; 66; 34; 13; 58; 52; 6; 25; 5; 0]],[199.657168; 164.863826; 160.335416; 159.892695; 159.142343; 155.928192; 155.928192; 155.928192; 155.928192; 155.928192; 155.928192; 155.928192; 155.928192; 155.928192; 155.928192; 155.648011; 155.648011; 155.648011; 155.648011; 151.323404; 151.323404; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 150.957667; 147.894449; 147.894449; 147.894449; 147.894449; 147.894449; 147.894449; 147.894449; 147.894449; 147.894449; 147.894449; 147.894449; 147.894449; 147.894449; 147.894449; 147.894449; 147.894449; 147.894449; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 146.824360; 145.909830; 145.909830; 145.909830; 145.909830; 145.909830; 142.731034; 142.731034; 142.731034; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 138.173391; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 137.611070; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944; 134.323944]
eil76,7,2500,750,0.8,0,38.171,0.007475,133.771183,883.976633,28.648336,[[0; 5; 75; 66; 25; 6; 52; 58; 13; 34; 3; 74; 67; 0][0; 61; 73; 47; 28; 4; 36; 19; 69; 59; 70; 68; 27; 0][0; 29; 56; 12; 53; 18; 7; 45; 33; 51; 26; 44; 1; 72; 0][0; 42; 40; 41; 63; 21; 60; 20; 46; 35; 14; 0][0; 32; 16; 10; 65; 64; 37; 57; 71; 11; 39; 50; 0][0; 55; 22; 48; 23; 17; 54; 49; 0][0; 62; 24; 30; 9; 38; 8; 31; 43; 2; 15; 0]],[203.399705; 165.234309; 165.234309; 159.253315; 159.253315; 156.019124; 156.019124; 156.019124; 156.019124; 156.019124; 156.019124; 156.019124; 156.019124; 156.019124; 156.019124; 156.019124; 150.714945; 150.714945; 150.714945; 150.714945; 150.714945; 150.714945; 150.714945; 150.714945; 150.714945; 150.714945; 150.714945; 150.714945; 150.714945; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 149.883087; 148.960374; 148.960374; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 147.113010; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 146.169846; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 144.671117; 142.913991; 142.913991; 142.913991; 142.913991; 142.913991; 142.913991; 142.913991; 142.913991; 142.913991; 142.913991; 142.913991; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.278916; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 135.003056; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183; 133.771183]
eil76,7,2500,750,0.8,0,39.666,0.007552,132.414023,876.484802,20.494683,[[0; 32; 16; 10; 65; 64; 37; 9; 57; 11; 39; 50; 0][0; 61; 27; 73; 47; 4; 36; 19; 69; 35; 46; 20; 63; 0][0; 62; 54; 30; 71; 38; 8; 31; 43; 2; 15; 0][0; 72; 1; 29; 44; 26; 12; 53; 18; 7; 45; 33; 51; 3; 0][0; 67; 74; 66; 34; 13; 58; 52; 6; 25; 75; 5; 0][0; 49; 24; 17; 23; 48; 22; 55; 40; 41; 42; 0][0; 21; 60; 68; 70; 59; 14; 56; 28; 0]],[200.321276; 162.273064; 158.280074; 156.241101; 153.889579; 153.889579; 153.889579; 153.889579; 153.889579; 153.889579; 153.889579; 153.889579; 152.397406; 152.397406; 152.397406; 150.254908; 150.254908; 150.254908; 150.254908; 150.254908; 150.254908; 150.254908; 150.254908; 150.254908; 150.254908; 150.254908; 150.254908; 150.254908; 150.254908; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 147.491487; 144.517409; 144.517409; 144.517409; 144.517409; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.534136; 141.364483; 141.364483; 141.364483; 141.364483; 141.364483; 141.364483; 141.364483; 141.364483; 141.364483; 141.364483; 141.364483; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.547854; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 139.047906; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.758370; 137.011373; 137.011373; 137.011373; 137.011373; 137.011373; 137.011373; 137.011373; 137.011373; 137.011373; 137.011373; 137.011373; 137.011373; 137.011373; 137.011373; 137.011373; 137.011373; 137.011373; 137.011373; 137.011373; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023; 132.414023]
