dataset_name,num_salesmen,pop_size,num_gens,pcross,pm,time_measurement,best_fitness,best_f,best_total_cost,best_amplitude,best_x,f_evolution
berlin52,3,25000,224,0.8,0,63.106,0.000322,3108.979115,9248.19988,91.26773,[[0; 48; 35; 34; 33; 36; 24; 11; 50; 10; 51; 13; 12; 26; 27; 45; 43; 0][0; 31; 38; 39; 37; 47; 23; 4; 14; 5; 3; 42; 32; 9; 8; 7; 40; 18; 44; 2; 16; 0][0; 21; 17; 30; 20; 41; 6; 1; 29; 28; 46; 25; 15; 49; 19; 22; 0]],[4304.262411; 3661.844021; 3539.118900; 3427.431275; 3427.431275; 3427.431275; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3297.588141; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3244.964480; 3243.602092; 3243.602092; 3243.602092; 3243.602092; 3243.602092; 3243.602092; 3243.602092; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115; 3108.979115]
berlin52,3,25000,260,0.8,0,73.329,0.000314,3189.466363,9639.618068,522.1124,[[0; 31; 48; 39; 47; 14; 5; 3; 42; 32; 9; 8; 7; 40; 18; 44; 2; 16; 17; 0][0; 21; 30; 20; 41; 6; 1; 29; 22; 19; 49; 15; 28; 25; 45; 43; 0][0; 35; 38; 37; 4; 11; 50; 10; 51; 13; 12; 46; 26; 27; 24; 23; 36; 33; 34; 0]],[4053.152368; 3530.914886; 3513.281505; 3465.484546; 3465.484546; 3419.749500; 3419.749500; 3419.749500; 3364.017395; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363; 3189.466363]
berlin52,3,25000,146,0.8,0,41.533,0.000313,3197.160811,9390.891149,300.34205,[[0; 31; 44; 18; 40; 7; 8; 9; 42; 32; 10; 50; 38; 0][0; 21; 30; 17; 2; 16; 20; 41; 6; 1; 29; 28; 22; 19; 49; 15; 36; 39; 0][0; 48; 35; 34; 33; 37; 47; 23; 4; 14; 5; 3; 24; 11; 27; 26; 12; 51; 13; 46; 25; 45; 43; 0]],[4109.521541; 3618.002894; 3443.594831; 3443.594831; 3443.594831; 3395.400761; 3395.400761; 3395.400761; 3332.653115; 3332.653115; 3331.810581; 3331.810581; 3331.810581; 3331.810581; 3276.085493; 3276.085493; 3276.085493; 3276.085493; 3276.085493; 3276.085493; 3276.085493; 3276.085493; 3276.085493; 3276.085493; 3276.085493; 3266.192311; 3266.192311; 3266.192311; 3266.192311; 3266.192311; 3266.192311; 3266.192311; 3266.192311; 3266.192311; 3266.192311; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811; 3197.160811]
berlin52,3,25000,200,0.8,0,54.447,0.000314,3185.966546,9139.729296,474.409332,[[0; 21; 30; 17; 2; 16; 20; 41; 6; 1; 29; 28; 22; 19; 49; 15; 43; 0][0; 48; 35; 38; 39; 36; 37; 47; 23; 4; 14; 5; 3; 24; 27; 26; 12; 51; 13; 46; 25; 45; 33; 34; 0][0; 31; 44; 18; 40; 7; 8; 9; 42; 32; 50; 10; 11; 0]],[4039.626250; 3632.630785; 3462.023108; 3462.023108; 3359.828895; 3359.828895; 3359.828895; 3359.828895; 3342.134287; 3342.134287; 3342.134287; 3342.134287; 3342.134287; 3342.134287; 3342.134287; 3342.134287; 3342.134287; 3342.134287; 3342.134287; 3330.818999; 3330.818999; 3317.567374; 3317.567374; 3284.453118; 3284.453118; 3284.453118; 3284.453118; 3284.453118; 3241.509583; 3240.332764; 3240.332764; 3240.332764; 3240.332764; 3240.332764; 3240.332764; 3240.332764; 3240.332764; 3240.332764; 3240.332764; 3240.332764; 3240.332764; 3240.332764; 3240.332764; 3240.332764; 3240.332764; 3238.530850; 3238.530850; 3237.563432; 3237.563432; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546; 3185.966546]
berlin52,3,25000,200,0.8,0,55.662,0.000313,3191.22279,9359.160701,217.841601,[[0; 31; 44; 18; 40; 7; 8; 9; 42; 32; 10; 50; 36; 0][0; 37; 47; 23; 4; 14; 5; 3; 24; 11; 27; 26; 12; 51; 13; 46; 25; 45; 43; 0][0; 21; 30; 17; 2; 16; 20; 41; 6; 1; 29; 28; 15; 49; 19; 22; 33; 39; 38; 35; 34; 48; 0]],[4193.362757; 3693.286039; 3475.420426; 3342.929131; 3342.929131; 3342.929131; 3338.158631; 3338.158631; 3338.158631; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3212.281378; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3196.666174; 3191.222790; 3191.222790; 3191.222790; 3191.222790; 3191.222790; 3191.222790; 3191.222790; 3191.222790; 3191.222790; 3191.222790; 3191.222790]
berlin52,3,25000,200,0.8,0,55.545,0.000313,3196.065307,9532.025311,143.99708,[[0; 48; 35; 34; 33; 36; 37; 47; 23; 4; 14; 5; 3; 24; 11; 27; 26; 12; 51; 13; 46; 25; 0][0; 21; 30; 17; 2; 16; 20; 41; 6; 1; 29; 28; 15; 45; 39; 38; 43; 49; 19; 22; 0][0; 31; 44; 18; 40; 7; 8; 9; 42; 32; 10; 50; 0]],[3972.686875; 3545.772902; 3421.158316; 3421.158316; 3421.158316; 3246.134406; 3246.134406; 3246.134406; 3246.134406; 3246.134406; 3246.134406; 3246.134406; 3246.134406; 3246.134406; 3246.134406; 3246.134406; 3246.134406; 3246.134406; 3246.134406; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3240.336783; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3232.958265; 3231.015265; 3231.015265; 3215.531928; 3215.531928; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3213.293663; 3196.447055; 3196.447055; 3196.447055; 3196.447055; 3196.447055; 3196.447055; 3196.447055; 3196.447055; 3196.447055; 3196.447055; 3196.447055; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307; 3196.065307]
berlin52,3,25000,200,0.8,0,55.598,0.000313,3196.89055,9290.686102,415.597871,[[0; 21; 30; 17; 2; 16; 20; 41; 6; 1; 29; 22; 19; 49; 28; 15; 43; 39; 0][0; 48; 35; 38; 36; 37; 47; 23; 4; 14; 5; 3; 24; 11; 27; 26; 12; 51; 13; 46; 25; 45; 33; 34; 0][0; 31; 44; 18; 40; 7; 8; 9; 42; 32; 10; 50; 0]],[4294.713962; 3524.276093; 3501.817213; 3338.158631; 3338.158631; 3338.158631; 3338.158631; 3266.712351; 3266.712351; 3266.712351; 3266.712351; 3266.712351; 3266.712351; 3266.712351; 3266.712351; 3266.712351; 3266.712351; 3266.712351; 3266.712351; 3259.699147; 3259.699147; 3259.699147; 3259.699147; 3259.699147; 3259.699147; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3214.159518; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3212.412973; 3197.622586; 3197.622586; 3197.622586; 3197.622586; 3197.622586; 3197.622586; 3197.622586; 3197.622586; 3197.622586; 3197.622586; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550; 3196.890550]
berlin52,3,25000,200,0.8,0,55.678,0.000314,3187.462089,9122.576181,477.843721,[[0; 48; 35; 38; 39; 36; 37; 23; 4; 14; 5; 3; 24; 27; 26; 12; 51; 13; 46; 25; 45; 33; 34; 0][0; 31; 44; 18; 40; 7; 8; 9; 42; 32; 50; 10; 11; 47; 0][0; 21; 30; 17; 2; 16; 20; 41; 6; 1; 29; 28; 22; 19; 49; 15; 43; 0]],[4358.967244; 3634.347489; 3469.795718; 3425.107137; 3425.107137; 3395.665582; 3395.665582; 3395.665582; 3389.059530; 3389.059530; 3321.758897; 3321.758897; 3321.758897; 3321.758897; 3321.758897; 3297.867575; 3297.867575; 3297.867575; 3297.867575; 3257.282355; 3257.282355; 3257.282355; 3257.282355; 3257.282355; 3257.282355; 3257.282355; 3257.282355; 3257.282355; 3257.282355; 3257.282355; 3257.282355; 3257.282355; 3257.282355; 3257.282355; 3257.282355; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3237.563432; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3214.086041; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3209.247118; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089; 3187.462089]
