dataset_name,num_salesmen,pop_size,num_gens,pcross,pm,time_measurement,best_fitness,best_f,best_total_cost,best_amplitude,best_x,f_evolution
rat99,5,10000,200,0.8,0,112.563,0.002158,463.420993,2279.605692,29.109119,[[0; 3; 13; 4; 5; 6; 7; 8; 17; 16; 15; 14; 26; 35; 33; 42; 41; 50; 60; 59; 49; 39; 29; 1; 0][0; 2; 12; 22; 23; 24; 25; 34; 43; 44; 53; 62; 71; 80; 79; 69; 78; 87; 77; 68; 57; 48; 47; 38; 19; 0][0; 9; 18; 27; 36; 45; 54; 63; 73; 72; 81; 82; 90; 91; 92; 83; 74; 64; 55; 46; 28; 0][0; 10; 20; 30; 31; 40; 58; 67; 85; 94; 95; 93; 84; 75; 65; 56; 37; 0][0; 11; 21; 32; 51; 52; 61; 70; 88; 89; 98; 97; 96; 86; 76; 66; 0]],[675.216127; 566.713677; 557.213383; 550.870321; 471.286913; 471.286913; 471.286913; 471.286913; 471.286913; 471.286913; 471.286913; 471.286913; 471.286913; 471.286913; 466.386458; 466.386458; 466.386458; 466.386458; 466.386458; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 465.838347; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.685816; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993; 463.420993]
rat99,5,5000,500,0.8,0,139.326,0.002158,463.402108,2212.644342,88.57657,[[0; 3; 4; 5; 6; 7; 8; 17; 16; 26; 35; 43; 44; 53; 62; 71; 80; 79; 70; 69; 68; 58; 57; 47; 0][0; 2; 13; 14; 15; 22; 23; 24; 25; 34; 33; 42; 51; 52; 61; 59; 49; 40; 31; 30; 29; 20; 21; 10; 0][0; 19; 28; 37; 46; 65; 74; 83; 93; 95; 94; 85; 76; 67; 66; 56; 38; 0][0; 18; 27; 36; 45; 54; 63; 73; 72; 81; 82; 90; 91; 92; 84; 75; 64; 55; 0][0; 1; 11; 12; 32; 41; 50; 60; 78; 88; 89; 98; 97; 96; 86; 87; 77; 48; 39; 9; 0]],[640.783563; 567.976928; 558.567753; 540.980191; 474.188721; 474.188721; 474.188721; 474.188721; 474.188721; 472.813889; 472.813889; 472.813889; 472.813889; 472.813889; 472.813889; 472.813889; 472.813889; 472.813889; 472.813889; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 464.285478; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108; 463.402108]
rat99,5,5000,400,0.8,0,111.752,0.002151,464.896588,2320.759942,3.162555,[[0; 19; 28; 37; 46; 55; 64; 74; 83; 93; 95; 94; 85; 75; 65; 56; 47; 38; 20; 0][0; 2; 13; 14; 15; 24; 25; 32; 42; 41; 51; 50; 59; 60; 69; 78; 87; 86; 77; 58; 48; 39; 29; 10; 0][0; 9; 18; 27; 36; 45; 54; 63; 73; 72; 81; 82; 90; 91; 92; 84; 76; 49; 30; 0][0; 3; 4; 5; 6; 7; 8; 17; 16; 26; 34; 35; 43; 44; 53; 62; 71; 80; 79; 68; 67; 66; 57; 40; 31; 21; 0][0; 1; 11; 12; 22; 23; 33; 52; 61; 70; 88; 89; 98; 97; 96; 0]],[666.091054; 571.030741; 553.718301; 553.676548; 472.834452; 472.834452; 472.834452; 472.834452; 472.834452; 468.670259; 468.670259; 468.670259; 468.670259; 468.670259; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 465.309045; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588; 464.896588]
rat99,5,5000,400,0.8,0,112.012,0.002152,464.644265,2303.772377,15.055544,[[0; 9; 45; 54; 63; 72; 81; 90; 91; 93; 92; 82; 73; 64; 37; 28; 19; 0][0; 2; 13; 14; 15; 24; 26; 35; 33; 42; 51; 52; 60; 69; 68; 77; 76; 67; 58; 57; 48; 49; 47; 38; 29; 0][0; 1; 11; 21; 20; 30; 31; 40; 50; 61; 70; 79; 78; 87; 86; 96; 95; 94; 85; 84; 75; 65; 56; 0][0; 12; 22; 23; 34; 43; 44; 53; 62; 71; 80; 89; 98; 97; 88; 39; 10; 0][0; 3; 4; 5; 6; 7; 8; 17; 16; 25; 32; 41; 59; 66; 83; 74; 55; 46; 36; 27; 18; 0]],[695.150234; 567.749173; 555.438921; 550.571044; 470.896117; 470.896117; 470.896117; 470.896117; 470.896117; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 469.838513; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 468.100048; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 466.321655; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265; 464.644265]
rat99,5,5000,400,0.8,0,112.423,0.002152,464.707174,2241.046663,55.152744,[[0; 2; 13; 14; 15; 32; 41; 31; 40; 49; 59; 50; 51; 52; 43; 35; 34; 26; 16; 17; 8; 7; 6; 5; 4; 3; 0][0; 9; 18; 27; 36; 45; 46; 54; 63; 73; 72; 81; 82; 90; 91; 92; 84; 75; 67; 66; 57; 48; 0][0; 19; 28; 37; 55; 64; 65; 74; 83; 93; 95; 94; 85; 76; 56; 47; 38; 29; 0][0; 10; 61; 60; 68; 69; 70; 79; 80; 71; 62; 53; 44; 42; 33; 25; 24; 23; 22; 12; 11; 1; 0][0; 20; 39; 58; 77; 87; 86; 96; 97; 98; 89; 88; 78; 30; 21; 0]],[670.169689; 568.458712; 563.442118; 541.782245; 473.934542; 473.934542; 473.934542; 473.934542; 473.934542; 473.934542; 473.934542; 473.934542; 473.934542; 473.934542; 473.934542; 473.934542; 473.934542; 473.934542; 473.934542; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.775221; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174; 464.707174]
