dataset_name,num_salesmen,pop_size,num_gens,pcross,pm,time_measurement,best_fitness,best_f,best_total_cost,best_amplitude,best_x,f_evolution
rat99,3,5000,355,0.8,0,99.111,0.001927,518.924494,1553.556693,4.320071,[[0; 11; 12; 21; 20; 30; 31; 40; 49; 59; 60; 69; 68; 77; 78; 88; 89; 98; 97; 96; 95; 86; 87; 76; 67; 66; 58; 57; 48; 39; 38; 29; 19; 10; 0][0; 28; 37; 47; 46; 56; 55; 64; 65; 74; 75; 83; 84; 85; 94; 93; 92; 91; 90; 82; 81; 72; 73; 63; 54; 45; 36; 27; 18; 9; 0][0; 1; 2; 13; 14; 22; 23; 32; 33; 42; 41; 50; 51; 52; 61; 70; 79; 80; 71; 62; 53; 44; 43; 35; 34; 26; 25; 24; 15; 16; 17; 8; 7; 6; 5; 4; 3; 0]],[923.528574; 709.658551; 696.726542; 669.592555; 542.375729; 542.375729; 542.375729; 542.375729; 542.375729; 525.942114; 525.942114; 525.942114; 525.942114; 525.942114; 525.942114; 525.942114; 525.942114; 525.942114; 525.942114; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.075690; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 523.067615; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 522.342382; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494; 518.924494]
rat99,3,5000,400,0.8,0,105.578,0.001932,517.723018,1548.181927,5.155173,[[0; 3; 4; 5; 6; 7; 8; 17; 16; 15; 24; 25; 26; 34; 35; 43; 44; 53; 62; 71; 80; 79; 70; 61; 52; 51; 50; 41; 42; 33; 32; 23; 22; 14; 13; 0][0; 1; 11; 20; 29; 39; 38; 47; 48; 57; 58; 66; 67; 76; 86; 95; 96; 97; 98; 89; 88; 87; 78; 77; 68; 69; 60; 59; 49; 40; 31; 30; 21; 12; 2; 0][0; 9; 18; 27; 36; 45; 54; 63; 73; 72; 81; 82; 90; 91; 92; 93; 94; 85; 84; 83; 75; 74; 65; 64; 55; 56; 46; 37; 28; 19; 10; 0]],[975.578596; 720.262850; 673.890336; 659.988587; 544.993276; 544.993276; 544.993276; 544.993276; 544.993276; 539.030677; 539.030677; 539.030677; 539.030677; 539.030677; 533.367186; 533.367186; 533.367186; 533.367186; 533.367186; 525.787857; 525.787857; 525.787857; 525.787857; 525.787857; 525.787857; 525.787857; 525.787857; 525.787857; 525.787857; 525.787857; 525.787857; 525.787857; 525.787857; 525.787857; 525.787857; 525.787857; 525.787857; 525.787857; 525.787857; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 525.613092; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 520.698368; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.807041; 517.807041; 517.807041; 517.807041; 517.807041; 517.807041; 517.807041; 517.807041; 517.807041; 517.807041; 517.807041; 517.807041; 517.807041; 517.807041; 517.807041; 517.807041; 517.807041; 517.807041; 517.807041; 517.807041; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018; 517.723018]
rat99,3,5000,400,0.8,0,107.693,0.001931,517.833102,1550.368664,3.603102,[[0; 2; 13; 14; 22; 23; 32; 33; 42; 41; 50; 51; 52; 61; 70; 79; 80; 71; 62; 53; 44; 43; 35; 34; 26; 25; 24; 15; 16; 17; 8; 7; 6; 5; 4; 3; 0][0; 10; 20; 29; 39; 38; 47; 48; 57; 58; 66; 67; 76; 86; 95; 96; 97; 98; 89; 88; 87; 78; 77; 68; 69; 60; 59; 49; 40; 31; 30; 21; 12; 11; 0][0; 9; 19; 18; 27; 36; 45; 54; 63; 73; 72; 81; 82; 90; 91; 92; 93; 94; 85; 84; 83; 75; 74; 65; 64; 55; 56; 46; 37; 28; 1; 0]],[951.012828; 734.745260; 704.665597; 699.784095; 539.295648; 539.295648; 539.295648; 539.295648; 539.295648; 533.386813; 533.386813; 533.386813; 533.386813; 533.386813; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 526.172292; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.721388; 525.189293; 525.189293; 525.189293; 525.189293; 525.189293; 520.476936; 520.476936; 520.476936; 520.476936; 520.476936; 520.476936; 520.476936; 520.476936; 520.476936; 520.476936; 520.476936; 520.476936; 520.476936; 520.476936; 520.476936; 520.476936; 520.476936; 520.476936; 520.476936; 520.476936; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102; 517.833102]
rat99,3,5000,400,0.8,0,108.749,0.001928,518.58014,1551.161455,12.948818,[[0; 2; 13; 14; 22; 23; 32; 33; 42; 41; 50; 51; 52; 61; 70; 79; 80; 71; 62; 53; 44; 43; 35; 34; 26; 25; 24; 15; 16; 17; 8; 7; 6; 5; 4; 3; 0][0; 9; 18; 27; 36; 45; 54; 63; 73; 72; 81; 82; 90; 91; 92; 93; 94; 85; 84; 83; 75; 74; 65; 64; 55; 56; 46; 37; 19; 0][0; 10; 29; 28; 39; 38; 47; 48; 57; 58; 66; 67; 76; 86; 95; 96; 97; 98; 89; 88; 87; 78; 77; 68; 69; 60; 59; 49; 40; 31; 30; 20; 21; 12; 11; 1; 0]],[935.213585; 722.100539; 701.298875; 673.688993; 536.897570; 536.897570; 536.897570; 536.897570; 536.897570; 536.897570; 536.897570; 536.897570; 536.897570; 536.897570; 536.897570; 536.897570; 536.897570; 536.897570; 536.897570; 533.748214; 533.748214; 533.748214; 533.748214; 533.748214; 533.748214; 533.748214; 533.748214; 533.748214; 533.748214; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 529.496917; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 519.105795; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140]
rat99,3,5000,400,0.8,0,110.243,0.001928,518.58014,1556.34418,2.429723,[[0; 3; 4; 5; 6; 7; 8; 17; 16; 15; 24; 25; 26; 34; 35; 43; 44; 53; 62; 71; 80; 79; 70; 61; 52; 51; 50; 41; 42; 33; 32; 23; 22; 14; 13; 0][0; 9; 19; 18; 27; 36; 45; 54; 63; 73; 72; 81; 82; 90; 91; 92; 93; 83; 84; 75; 74; 65; 64; 55; 56; 46; 47; 38; 37; 28; 29; 10; 1; 0][0; 2; 11; 12; 21; 31; 40; 49; 59; 60; 69; 68; 77; 78; 87; 88; 89; 98; 97; 96; 95; 94; 85; 86; 76; 67; 66; 58; 57; 48; 39; 30; 20; 0]],[952.068355; 695.917465; 695.917465; 663.152952; 537.884303; 537.884303; 537.884303; 537.884303; 537.884303; 529.490476; 529.490476; 529.490476; 529.490476; 529.490476; 529.490476; 529.490476; 529.490476; 529.490476; 529.490476; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 527.912594; 524.078919; 524.078919; 524.078919; 524.078919; 524.078919; 524.078919; 524.078919; 524.078919; 524.078919; 524.078919; 524.078919; 524.078919; 524.078919; 524.078919; 524.078919; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 522.249703; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140; 518.580140]
