dataset_name,num_salesmen,pop_size,num_gens,pcross,pm,time_measurement,best_fitness,best_f,best_total_cost,best_amplitude,best_x,f_evolution
rat99,7,5000,400,0.8,0,120.172,0.00226,442.479568,3087.739904,6.796635,[[0; 1; 2; 12; 21; 32; 41; 51; 61; 70; 79; 89; 98; 88; 78; 68; 58; 48; 39; 0][0; 19; 36; 45; 65; 75; 84; 94; 93; 83; 74; 47; 38; 0][0; 31; 40; 69; 86; 95; 85; 76; 66; 56; 0][0; 3; 4; 5; 6; 7; 8; 17; 16; 15; 26; 35; 44; 53; 62; 50; 60; 59; 49; 29; 0][0; 9; 18; 27; 46; 54; 63; 72; 81; 90; 91; 92; 82; 73; 64; 55; 0][0; 11; 13; 14; 22; 23; 24; 25; 34; 43; 33; 42; 52; 71; 80; 77; 67; 57; 37; 28; 0][0; 10; 20; 30; 87; 96; 97; 0]],[589.126063; 517.659371; 517.659371; 511.063903; 461.784163; 461.784163; 461.784163; 461.784163; 461.784163; 457.430650; 457.430650; 457.430650; 457.430650; 457.430650; 457.430650; 457.430650; 457.430650; 457.430650; 457.430650; 457.430650; 457.430650; 457.430650; 457.430650; 457.430650; 456.015598; 456.015598; 456.015598; 456.015598; 456.015598; 453.817311; 453.817311; 453.817311; 453.817311; 453.817311; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.796199; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 444.496782; 443.907136; 443.907136; 443.907136; 443.907136; 443.907136; 443.907136; 443.907136; 443.907136; 443.907136; 443.907136; 443.907136; 443.907136; 443.907136; 443.907136; 443.907136; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.937100; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.725560; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568; 442.479568]
rat99,7,5000,400,0.8,0,118.517,0.00226,442.530415,3042.320449,39.051197,[[0; 9; 18; 27; 36; 45; 54; 63; 72; 81; 90; 91; 92; 82; 73; 64; 55; 29; 0][0; 1; 19; 28; 37; 46; 56; 65; 74; 83; 93; 84; 75; 66; 58; 48; 31; 0][0; 11; 21; 32; 41; 50; 60; 69; 78; 88; 98; 89; 79; 70; 49; 0][0; 38; 77; 87; 96; 97; 0][0; 3; 4; 5; 6; 7; 8; 17; 16; 26; 35; 43; 51; 61; 80; 71; 62; 52; 42; 33; 23; 22; 12; 0][0; 10; 20; 30; 39; 57; 67; 76; 85; 94; 95; 86; 68; 59; 40; 0][0; 2; 13; 14; 15; 24; 47; 25; 34; 44; 53; 0]],[560.446700; 517.065159; 512.310020; 512.310020; 463.654633; 463.654633; 463.654633; 463.654633; 463.654633; 461.540490; 461.540490; 461.540490; 461.540490; 461.540490; 461.540490; 461.540490; 461.540490; 461.540490; 461.540490; 453.538229; 453.538229; 453.538229; 453.538229; 453.538229; 453.538229; 453.538229; 453.538229; 453.538229; 453.538229; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 444.894361; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415; 442.530415]
rat99,7,10000,200,0.8,0,119.959,0.00226,442.476823,3010.116245,77.407418,[[0; 10; 20; 30; 31; 40; 59; 68; 78; 87; 96; 95; 86; 76; 67; 47; 0][0; 9; 18; 27; 36; 45; 54; 63; 72; 81; 90; 91; 92; 82; 73; 64; 55; 29; 0][0; 19; 28; 37; 46; 56; 65; 74; 83; 93; 94; 85; 84; 75; 57; 0][0; 21; 32; 49; 48; 52; 51; 41; 33; 35; 26; 17; 15; 14; 13; 2; 0][0; 1; 11; 12; 22; 23; 24; 25; 34; 43; 44; 53; 62; 71; 80; 89; 88; 58; 38; 0][0; 3; 4; 5; 6; 7; 8; 16; 42; 50; 60; 61; 70; 79; 77; 66; 39; 0][0; 69; 98; 97; 0]],[558.391505; 506.014423; 505.744749; 505.744749; 452.549492; 452.549492; 452.549492; 452.549492; 452.549492; 452.549492; 452.549492; 452.549492; 452.549492; 452.549492; 450.320386; 450.320386; 450.320386; 450.320386; 450.320386; 450.320386; 450.320386; 450.320386; 450.320386; 450.320386; 450.320386; 450.320386; 450.320386; 450.320386; 450.320386; 448.198005; 448.198005; 448.198005; 448.198005; 448.198005; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 447.079403; 446.674952; 446.674952; 446.674952; 446.674952; 446.674952; 446.674952; 446.674952; 446.674952; 446.674952; 446.674952; 446.674952; 446.674952; 446.674952; 446.674952; 446.674952; 444.331348; 444.331348; 444.331348; 444.331348; 444.331348; 444.331348; 444.331348; 444.331348; 444.331348; 444.331348; 443.960834; 443.960834; 443.960834; 443.960834; 443.960834; 443.914232; 443.914232; 443.914232; 443.914232; 443.914232; 443.713565; 443.713565; 443.713565; 443.713565; 443.713565; 443.713565; 443.713565; 443.713565; 443.713565; 443.713565; 443.713565; 443.713565; 443.713565; 443.713565; 443.713565; 443.277913; 443.277913; 443.277913; 443.277913; 443.277913; 443.277913; 443.277913; 443.277913; 443.277913; 443.277913; 443.277913; 443.277913; 443.277913; 443.277913; 443.277913; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.839364; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823]
rat99,7,10000,200,0.8,0,117.392,0.00226,442.497728,3075.903334,8.913028,[[0; 10; 20; 30; 31; 40; 59; 78; 87; 96; 95; 86; 76; 67; 66; 0][0; 9; 18; 27; 36; 45; 54; 63; 72; 81; 90; 91; 92; 82; 73; 55; 46; 37; 19; 0][0; 11; 21; 32; 41; 50; 51; 61; 70; 52; 42; 33; 25; 24; 15; 14; 13; 2; 0][0; 3; 4; 5; 6; 7; 8; 17; 16; 26; 35; 79; 69; 60; 48; 49; 39; 0][0; 29; 38; 56; 65; 75; 84; 85; 94; 93; 83; 74; 64; 0][0; 1; 12; 22; 23; 34; 43; 44; 53; 62; 71; 80; 89; 88; 77; 58; 57; 47; 28; 0][0; 68; 97; 98; 0]],[562.397863; 514.300878; 512.527748; 497.088771; 454.380082; 454.380082; 454.380082; 454.380082; 454.380082; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.871613; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.551516; 442.497728; 442.497728; 442.497728; 442.497728; 442.497728; 442.497728]
rat99,7,10000,200,0.8,0,115.508,0.00226,442.476823,3087.395717,3.7024,[[0; 11; 29; 38; 39; 49; 50; 60; 68; 69; 61; 52; 51; 42; 33; 41; 40; 32; 16; 15; 14; 13; 0][0; 3; 4; 5; 6; 7; 8; 17; 26; 35; 43; 70; 79; 78; 77; 67; 66; 55; 0][0; 2; 12; 22; 23; 24; 25; 34; 44; 53; 62; 71; 80; 89; 88; 59; 31; 21; 1; 0][0; 19; 28; 47; 57; 76; 86; 95; 96; 87; 58; 48; 30; 20; 0][0; 98; 97; 0][0; 9; 18; 27; 36; 45; 54; 63; 72; 81; 90; 91; 92; 82; 73; 64; 37; 10; 0][0; 56; 65; 75; 84; 85; 94; 93; 83; 74; 46; 0]],[562.278567; 507.849891; 507.849891; 507.849891; 457.911027; 457.911027; 457.911027; 457.911027; 457.911027; 456.251214; 456.251214; 456.251214; 456.251214; 456.251214; 456.251214; 456.251214; 456.251214; 456.251214; 456.251214; 456.251214; 456.251214; 456.251214; 456.251214; 456.251214; 455.754728; 455.754728; 455.754728; 455.754728; 455.754728; 454.235828; 454.235828; 454.235828; 454.235828; 454.235828; 454.235828; 454.235828; 454.235828; 454.235828; 454.235828; 454.235828; 454.235828; 454.235828; 454.235828; 454.235828; 450.738874; 450.738874; 450.738874; 450.738874; 450.738874; 445.279619; 445.279619; 445.279619; 445.279619; 445.279619; 445.279619; 445.279619; 445.279619; 445.279619; 445.279619; 445.279619; 445.279619; 445.279619; 445.279619; 445.279619; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 443.519907; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.492576; 442.479283; 442.479283; 442.479283; 442.479283; 442.479283; 442.479283; 442.479283; 442.479283; 442.479283; 442.479283; 442.479283; 442.479283; 442.479283; 442.479283; 442.479283; 442.479283; 442.479283; 442.479283; 442.479283; 442.479283; 442.476823]
rat99,7,10000,200,0.8,0,115.164,0.002268,440.822217,2895.995392,153.025398,[[0; 21; 52; 79; 80; 71; 62; 53; 44; 43; 35; 34; 26; 25; 24; 23; 22; 12; 11; 1; 0][0; 10; 20; 31; 50; 51; 61; 70; 89; 88; 69; 60; 59; 49; 40; 30; 0][0; 2; 13; 14; 15; 41; 42; 33; 16; 17; 8; 7; 6; 5; 4; 3; 0][0; 32; 98; 97; 78; 68; 0][0; 19; 29; 38; 57; 66; 67; 76; 86; 95; 96; 87; 77; 58; 48; 39; 0][0; 46; 55; 64; 74; 83; 93; 94; 85; 84; 75; 65; 37; 28; 0][0; 9; 18; 27; 36; 45; 54; 63; 72; 81; 90; 91; 92; 82; 73; 56; 47; 0]],[572.757249; 522.016889; 503.055168; 503.055168; 459.949053; 459.949053; 459.949053; 459.949053; 459.949053; 457.252974; 457.252974; 457.252974; 457.252974; 457.252974; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 453.684790; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 447.904871; 445.035467; 445.035467; 445.035467; 445.035467; 445.035467; 445.035467; 445.035467; 445.035467; 445.035467; 445.035467; 445.035467; 445.035467; 445.035467; 445.035467; 445.035467; 445.035467; 445.035467; 445.035467; 445.035467; 445.035467; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.534898; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 444.460327; 443.229810; 443.229810; 443.229810; 443.229810; 443.229810; 443.229810; 443.229810; 443.229810; 443.229810; 443.229810; 443.229810; 443.229810; 443.229810; 443.229810; 443.229810; 441.848733; 441.848733; 441.848733; 441.848733; 441.848733; 440.822217; 440.822217; 440.822217; 440.822217; 440.822217; 440.822217; 440.822217; 440.822217; 440.822217; 440.822217; 440.822217]
rat99,7,10000,200,0.8,0,115.472,0.00226,442.476823,3043.858653,23.459451,[[0; 3; 4; 5; 6; 7; 8; 17; 16; 26; 35; 34; 32; 31; 20; 42; 41; 50; 0][0; 1; 11; 22; 23; 43; 44; 53; 62; 71; 80; 89; 88; 79; 70; 60; 59; 39; 28; 0][0; 2; 12; 13; 14; 15; 24; 25; 33; 51; 52; 61; 69; 68; 77; 76; 67; 66; 58; 57; 48; 0][0; 9; 18; 27; 36; 45; 54; 63; 72; 81; 90; 91; 92; 82; 73; 64; 55; 46; 0][0; 19; 38; 47; 56; 75; 84; 85; 94; 93; 83; 74; 65; 37; 29; 0][0; 98; 97; 0][0; 10; 21; 30; 40; 49; 78; 87; 96; 95; 86; 0]],[574.235928; 516.212507; 512.556900; 493.899015; 459.067375; 459.067375; 459.067375; 459.067375; 459.067375; 459.067375; 459.067375; 459.067375; 459.067375; 459.067375; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 450.530861; 449.477378; 449.477378; 449.477378; 449.477378; 449.477378; 449.477378; 449.477378; 449.477378; 449.477378; 449.477378; 449.477378; 449.477378; 449.477378; 449.477378; 449.477378; 449.477378; 449.477378; 449.477378; 449.477378; 449.477378; 446.451393; 446.451393; 446.451393; 446.451393; 446.451393; 446.451393; 446.451393; 446.451393; 446.451393; 446.451393; 446.451393; 446.451393; 446.451393; 446.451393; 446.451393; 446.451393; 446.451393; 446.451393; 446.451393; 446.451393; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.812520; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823; 442.476823]
