dataset_name,num_salesmen,pop_size,num_gens,pcross,pm,time_measurement,best_fitness,best_f,best_total_cost,best_amplitude,best_x,f_evolution
rat99,2,10000,200,0.8,0,109.069,0.001486,673.074896,1342.901772,3.248021,[[0; 3; 13; 14; 22; 23; 32; 33; 42; 41; 49; 48; 57; 58; 66; 67; 76; 78; 77; 68; 69; 70; 79; 80; 71; 62; 61; 60; 59; 50; 51; 52; 53; 44; 43; 35; 34; 26; 25; 24; 15; 16; 17; 8; 7; 6; 5; 4; 2; 0][0; 9; 10; 11; 12; 21; 20; 29; 30; 31; 40; 39; 38; 47; 56; 55; 64; 65; 74; 75; 83; 84; 85; 86; 87; 88; 89; 98; 97; 96; 95; 94; 93; 92; 91; 90; 82; 81; 72; 73; 63; 54; 45; 46; 37; 28; 36; 27; 18; 19; 1; 0]],[1315.209840; 927.493696; 904.093152; 883.729583; 696.847642; 696.847642; 696.847642; 696.847642; 696.847642; 676.376020; 676.376020; 676.376020; 676.376020; 676.376020; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896; 673.074896]
rat99,2,10000,200,0.8,0,112.376,0.001502,665.990897,1331.755948,0.225846,[[0; 1; 2; 13; 14; 22; 23; 32; 33; 42; 41; 49; 48; 57; 58; 66; 67; 76; 78; 77; 68; 69; 70; 79; 80; 71; 62; 61; 60; 59; 50; 51; 52; 53; 44; 43; 35; 34; 26; 25; 24; 15; 16; 17; 8; 7; 6; 5; 4; 3; 0][0; 9; 19; 18; 27; 36; 28; 37; 46; 45; 54; 63; 73; 72; 81; 82; 90; 91; 92; 93; 94; 95; 96; 97; 98; 89; 88; 87; 86; 85; 84; 83; 75; 74; 65; 64; 55; 56; 47; 38; 39; 40; 31; 30; 29; 20; 21; 12; 11; 10; 0]],[1350.915550; 967.654314; 862.712644; 853.129120; 696.723755; 696.723755; 696.723755; 696.723755; 696.723755; 682.987114; 682.987114; 682.987114; 682.987114; 682.987114; 676.879438; 676.879438; 676.879438; 676.879438; 676.879438; 676.879438; 676.879438; 676.879438; 676.879438; 676.879438; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 669.324758; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897]
rat99,2,10000,200,0.8,0,111.47,0.001502,665.990897,1335.089809,3.559707,[[0; 3; 4; 5; 6; 7; 8; 17; 16; 15; 24; 25; 26; 34; 35; 43; 44; 53; 52; 51; 50; 59; 60; 61; 62; 71; 80; 79; 70; 69; 68; 77; 78; 76; 67; 66; 58; 57; 48; 49; 41; 42; 33; 32; 23; 22; 14; 13; 2; 1; 0][0; 11; 12; 21; 20; 29; 30; 31; 40; 39; 38; 47; 56; 55; 64; 65; 74; 75; 83; 84; 85; 86; 87; 88; 89; 98; 97; 96; 95; 94; 93; 92; 91; 90; 82; 81; 72; 73; 63; 54; 45; 46; 37; 28; 36; 27; 18; 19; 10; 9; 0]],[1216.042816; 939.725915; 887.559632; 848.814138; 681.667214; 681.667214; 681.667214; 681.667214; 681.667214; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897]
rat99,2,10000,200,0.8,0,113.07,0.001502,665.990897,1331.755948,0.225846,[[0; 9; 19; 18; 27; 36; 28; 37; 46; 45; 54; 63; 73; 72; 81; 82; 90; 91; 92; 93; 94; 95; 96; 97; 98; 89; 88; 87; 86; 85; 84; 83; 75; 74; 65; 64; 55; 56; 47; 38; 39; 40; 31; 30; 29; 20; 21; 12; 11; 10; 0][0; 3; 4; 5; 6; 7; 8; 17; 16; 15; 24; 25; 26; 34; 35; 43; 44; 53; 52; 51; 50; 59; 60; 61; 62; 71; 80; 79; 70; 69; 68; 77; 78; 76; 67; 66; 58; 57; 48; 49; 41; 42; 33; 32; 23; 22; 14; 13; 2; 1; 0]],[1304.042070; 951.295750; 891.534672; 856.855121; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.996931; 675.556064; 675.556064; 675.556064; 675.556064; 675.556064; 675.556064; 675.556064; 675.556064; 675.556064; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897]
rat99,2,10000,200,0.8,0,111.412,0.001497,668.20864,1333.873958,4.135846,[[0; 2; 13; 14; 22; 23; 32; 33; 42; 41; 49; 48; 57; 58; 66; 67; 76; 78; 77; 68; 69; 70; 79; 80; 71; 62; 61; 60; 59; 50; 51; 52; 53; 44; 43; 35; 34; 26; 25; 24; 15; 16; 17; 8; 7; 6; 5; 4; 3; 0][0; 1; 10; 11; 12; 21; 20; 29; 30; 31; 40; 39; 38; 47; 46; 56; 55; 64; 65; 74; 75; 83; 84; 85; 86; 87; 88; 89; 98; 97; 96; 95; 94; 93; 92; 91; 90; 82; 81; 72; 73; 63; 54; 45; 37; 28; 36; 27; 18; 19; 9; 0]],[1251.758527; 959.918847; 881.131092; 865.027501; 682.394155; 682.394155; 682.394155; 682.394155; 682.394155; 679.706687; 679.706687; 679.706687; 679.706687; 679.706687; 670.154963; 670.154963; 670.154963; 670.154963; 670.154963; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640]
rat99,2,10000,200,0.8,0,105.534,0.001502,665.990897,1331.755948,0.225846,[[0; 1; 2; 13; 14; 22; 23; 32; 33; 42; 41; 49; 48; 57; 58; 66; 67; 76; 78; 77; 68; 69; 70; 79; 80; 71; 62; 61; 60; 59; 50; 51; 52; 53; 44; 43; 35; 34; 26; 25; 24; 15; 16; 17; 8; 7; 6; 5; 4; 3; 0][0; 9; 19; 18; 27; 36; 28; 37; 46; 45; 54; 63; 73; 72; 81; 82; 90; 91; 92; 93; 94; 95; 96; 97; 98; 89; 88; 87; 86; 85; 84; 83; 75; 74; 65; 64; 55; 56; 47; 38; 39; 40; 31; 30; 29; 20; 21; 12; 11; 10; 0]],[1325.668679; 935.000780; 910.817555; 882.354275; 688.838499; 688.838499; 688.838499; 688.838499; 688.838499; 681.123057; 681.123057; 681.123057; 681.123057; 681.123057; 681.123057; 681.123057; 681.123057; 681.123057; 681.123057; 676.879438; 676.879438; 676.879438; 676.879438; 676.879438; 670.367835; 670.367835; 670.367835; 670.367835; 670.367835; 670.367835; 670.367835; 670.367835; 670.367835; 670.367835; 670.367835; 670.367835; 670.367835; 670.367835; 670.367835; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897]
rat99,2,10000,200,0.8,0,106.348,0.001502,665.990897,1331.755948,0.225846,[[0; 3; 4; 5; 6; 7; 8; 17; 16; 15; 24; 25; 26; 34; 35; 43; 44; 53; 52; 51; 50; 59; 60; 61; 62; 71; 80; 79; 70; 69; 68; 77; 78; 76; 67; 66; 58; 57; 48; 49; 41; 42; 33; 32; 23; 22; 14; 13; 2; 1; 0][0; 9; 19; 18; 27; 36; 28; 37; 46; 45; 54; 63; 73; 72; 81; 82; 90; 91; 92; 93; 94; 95; 96; 97; 98; 89; 88; 87; 86; 85; 84; 83; 75; 74; 65; 64; 55; 56; 47; 38; 39; 40; 31; 30; 29; 20; 21; 12; 11; 10; 0]],[1322.823523; 952.823991; 908.522571; 865.373968; 682.321386; 682.321386; 682.321386; 682.321386; 682.321386; 680.706591; 680.706591; 680.706591; 680.706591; 680.706591; 671.395752; 671.395752; 671.395752; 671.395752; 671.395752; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897]
rat99,2,10000,200,0.8,0,107.636,0.001502,665.990897,1331.755948,0.225846,[[0; 1; 2; 13; 14; 22; 23; 32; 33; 42; 41; 49; 48; 57; 58; 66; 67; 76; 78; 77; 68; 69; 70; 79; 80; 71; 62; 61; 60; 59; 50; 51; 52; 53; 44; 43; 35; 34; 26; 25; 24; 15; 16; 17; 8; 7; 6; 5; 4; 3; 0][0; 9; 19; 18; 27; 36; 28; 37; 46; 45; 54; 63; 73; 72; 81; 82; 90; 91; 92; 93; 94; 95; 96; 97; 98; 89; 88; 87; 86; 85; 84; 83; 75; 74; 65; 64; 55; 56; 47; 38; 39; 40; 31; 30; 29; 20; 21; 12; 11; 10; 0]],[1267.077782; 935.505295; 883.453260; 872.216649; 692.263645; 692.263645; 692.263645; 692.263645; 692.263645; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 674.951133; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 673.466792; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 668.208640; 666.787160; 666.787160; 666.787160; 666.787160; 666.787160; 666.787160; 666.787160; 666.787160; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897; 665.990897]
