dataset_name,num_salesmen,pop_size,num_gens,pcross,pm,time_measurement,best_fitness,best_f,best_total_cost,best_amplitude,best_x,f_evolution
eil76,2,5000,1000,0.8,0,100.044,0.003502,285.519135,573.524821,2.486552,[[0; 32; 62; 15; 2; 43; 31; 8; 38; 71; 57; 9; 37; 64; 65; 10; 58; 13; 52; 6; 34; 7; 18; 53; 12; 56; 14; 19; 69; 59; 70; 35; 36; 4; 46; 20; 68; 60; 21; 0][0; 42; 41; 63; 40; 55; 22; 48; 23; 17; 49; 24; 54; 30; 11; 39; 16; 50; 5; 67; 3; 74; 75; 25; 66; 33; 45; 51; 26; 44; 28; 47; 29; 1; 73; 27; 61; 72; 0]],[472.568838; 364.050590; 357.560880; 351.342090; 351.342090; 351.342090; 337.348299; 322.016350; 322.016350; 310.094845; 310.094845; 310.094845; 310.094845; 310.094845; 310.094845; 310.094845; 310.094845; 310.094845; 310.094845; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.522924; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 301.363235; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 297.410807; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 287.598000; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135; 285.519135]
eil76,2,5000,200,0.8,0,40.407,0.003561,280.853941,563.452835,1.833933,[[0; 61; 27; 60; 20; 46; 35; 68; 70; 59; 69; 19; 36; 4; 14; 56; 12; 53; 18; 13; 58; 65; 64; 37; 10; 52; 6; 34; 7; 45; 33; 51; 26; 44; 28; 47; 29; 73; 1; 0][0; 72; 32; 62; 15; 50; 5; 67; 3; 74; 75; 66; 25; 16; 11; 39; 2; 43; 31; 8; 38; 71; 57; 9; 30; 54; 24; 49; 17; 23; 48; 22; 55; 40; 42; 41; 63; 21; 0]],[533.274471; 398.599055; 367.512240; 355.035349; 290.931788; 290.931788; 290.931788; 290.931788; 290.931788; 288.235213; 288.235213; 288.235213; 288.235213; 288.235213; 288.235213; 288.235213; 288.235213; 288.235213; 288.235213; 288.235213; 288.235213; 288.235213; 288.235213; 288.235213; 286.843113; 286.843113; 286.843113; 286.843113; 286.843113; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941]
eil76,2,5000,200,0.8,0,46.981,0.003527,283.535506,566.789335,0.281677,[[0; 32; 62; 15; 2; 43; 31; 8; 38; 71; 11; 39; 16; 50; 5; 67; 74; 75; 3; 66; 25; 6; 34; 18; 53; 12; 56; 14; 4; 36; 19; 69; 59; 70; 68; 35; 46; 20; 73; 27; 60; 21; 0][0; 42; 41; 63; 40; 55; 22; 48; 23; 17; 49; 24; 54; 30; 9; 57; 37; 64; 65; 10; 58; 13; 52; 7; 45; 33; 51; 26; 44; 28; 47; 29; 1; 61; 72; 0]],[530.329670; 391.386546; 362.558765; 346.454533; 294.551810; 294.551810; 294.551810; 294.551810; 294.551810; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506; 283.535506]
eil76,2,10000,200,0.8,0,82.536,0.003551,281.596059,562.693512,0.498605,[[0; 32; 62; 15; 50; 5; 67; 3; 74; 75; 66; 25; 16; 11; 39; 2; 43; 31; 8; 38; 71; 57; 37; 9; 30; 54; 24; 49; 17; 23; 48; 22; 55; 40; 63; 41; 42; 0][0; 72; 61; 27; 73; 1; 29; 47; 28; 44; 26; 51; 33; 45; 7; 34; 6; 52; 10; 64; 65; 58; 13; 18; 53; 12; 56; 14; 4; 36; 19; 69; 59; 70; 68; 35; 46; 20; 60; 21; 0]],[495.243184; 387.138288; 354.517306; 354.517306; 284.974458; 284.974458; 284.974458; 284.974458; 284.974458; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059; 281.596059]
eil76,2,10000,200,0.8,0,87.777,0.003561,280.853941,561.475417,0.232465,[[0; 21; 63; 41; 42; 40; 55; 22; 48; 23; 17; 49; 24; 54; 30; 9; 57; 71; 38; 8; 31; 43; 2; 15; 50; 16; 39; 11; 25; 66; 75; 74; 3; 67; 5; 32; 62; 0][0; 72; 1; 73; 29; 47; 28; 44; 26; 51; 33; 45; 7; 34; 6; 52; 10; 37; 64; 65; 58; 13; 18; 53; 12; 56; 14; 4; 36; 19; 69; 59; 70; 68; 35; 46; 20; 60; 27; 61; 0]],[489.086321; 383.178312; 364.973063; 353.689732; 287.386121; 287.386121; 287.386121; 287.386121; 287.386121; 284.154568; 284.154568; 284.154568; 284.154568; 284.154568; 284.154568; 284.154568; 284.154568; 284.154568; 284.154568; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941; 280.853941]
eil76,2,10000,200,0.8,0,88.891,0.003543,282.25231,563.315792,1.188827,[[0; 42; 41; 63; 40; 55; 22; 48; 23; 17; 49; 24; 54; 30; 9; 37; 64; 65; 10; 58; 13; 52; 6; 51; 26; 44; 28; 47; 29; 1; 73; 27; 61; 0][0; 72; 32; 62; 15; 2; 43; 31; 8; 38; 71; 57; 11; 39; 16; 50; 5; 67; 3; 74; 75; 25; 66; 33; 45; 7; 34; 18; 53; 12; 56; 14; 4; 36; 19; 69; 59; 70; 68; 35; 46; 20; 60; 21; 0]],[515.980883; 379.765100; 353.928831; 340.374958; 287.187635; 287.187635; 287.187635; 287.187635; 287.187635; 284.757308; 284.757308; 284.757308; 284.757308; 284.757308; 284.757308; 284.757308; 284.757308; 284.757308; 284.757308; 282.860246; 282.860246; 282.860246; 282.860246; 282.860246; 282.860246; 282.860246; 282.860246; 282.860246; 282.860246; 282.860246; 282.860246; 282.860246; 282.860246; 282.860246; 282.860246; 282.860246; 282.860246; 282.860246; 282.860246; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310; 282.252310]
