dataset_name,num_salesmen,pop_size,num_gens,pcross,pm,time_measurement,best_fitness,best_f,best_total_cost,best_amplitude,best_x,f_evolution
eil76,3,5000,200,0.8,0,47.607,0.005074,197.092247,585.488133,6.327908,[[0; 42; 41; 63; 40; 55; 22; 48; 23; 17; 49; 24; 54; 30; 9; 57; 71; 38; 8; 31; 43; 2; 15; 62; 0][0; 72; 1; 29; 3; 67; 74; 75; 66; 25; 6; 34; 52; 13; 58; 10; 65; 64; 37; 11; 39; 16; 50; 5; 32; 0][0; 21; 60; 20; 46; 35; 68; 70; 59; 69; 19; 36; 4; 14; 56; 12; 53; 18; 7; 45; 33; 51; 26; 44; 28; 47; 73; 27; 61; 0]],[370.481684; 276.633319; 266.676810; 264.440834; 204.426270; 204.426270; 204.426270; 204.426270; 204.426270; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.151469; 198.058524; 198.058524; 198.058524; 198.058524; 198.058524; 198.058524; 198.058524; 198.058524; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247; 197.092247]
eil76,3,5000,200,0.8,0,45.949,0.005074,197.067434,588.846039,1.452657,[[0; 21; 60; 20; 46; 35; 68; 70; 59; 69; 19; 36; 4; 14; 56; 12; 53; 18; 7; 45; 33; 51; 26; 44; 28; 47; 29; 1; 72; 0][0; 42; 41; 63; 40; 55; 22; 48; 23; 17; 49; 24; 54; 30; 9; 57; 11; 39; 16; 50; 5; 32; 0][0; 62; 15; 2; 43; 31; 8; 38; 71; 37; 64; 65; 10; 58; 13; 52; 34; 6; 25; 66; 75; 74; 3; 67; 73; 27; 61; 0]],[344.135024; 277.728852; 261.556596; 254.641718; 202.510045; 202.510045; 202.510045; 202.510045; 202.510045; 202.510045; 202.510045; 202.510045; 202.510045; 202.510045; 202.510045; 202.510045; 202.510045; 202.510045; 202.510045; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.738892; 199.154689; 199.154689; 199.154689; 199.154689; 199.154689; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.332615; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434; 197.067434]
eil76,3,5000,200,0.8,0,46.049,0.005084,196.705659,588.911191,1.675747,[[0; 42; 41; 63; 40; 55; 22; 48; 23; 17; 49; 24; 54; 30; 57; 11; 39; 16; 50; 5; 32; 72; 0][0; 62; 15; 2; 43; 31; 8; 38; 71; 9; 37; 64; 65; 10; 58; 13; 52; 6; 34; 7; 45; 33; 66; 25; 75; 74; 3; 67; 1; 0][0; 21; 60; 20; 46; 35; 68; 70; 59; 69; 19; 36; 4; 14; 56; 12; 53; 18; 51; 26; 44; 28; 47; 29; 73; 27; 61; 0]],[377.722260; 277.244762; 263.988589; 261.571148; 209.355417; 209.355417; 209.355417; 209.355417; 209.355417; 199.108386; 199.108386; 199.108386; 199.108386; 199.108386; 199.108386; 199.108386; 199.108386; 199.108386; 199.108386; 199.108386; 199.108386; 199.108386; 199.108386; 199.108386; 199.108386; 199.108386; 199.108386; 199.108386; 199.108386; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 198.844613; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.940639; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659]
eil76,3,5000,200,0.8,0,45.552,0.005072,197.17486,589.71656,1.424855,[[0; 21; 60; 20; 46; 35; 68; 70; 59; 69; 19; 36; 4; 14; 56; 12; 53; 18; 7; 45; 33; 51; 26; 44; 28; 47; 73; 27; 0][0; 72; 61; 1; 29; 3; 67; 74; 75; 66; 25; 6; 34; 52; 13; 58; 10; 65; 64; 37; 57; 11; 39; 16; 50; 5; 32; 0][0; 42; 40; 41; 63; 55; 22; 48; 23; 17; 49; 24; 54; 30; 9; 71; 38; 8; 31; 43; 2; 15; 62; 0]],[362.635583; 280.352463; 260.699309; 259.829252; 206.848196; 206.848196; 206.848196; 206.848196; 206.848196; 204.426270; 204.426270; 204.426270; 204.426270; 204.426270; 204.426270; 204.426270; 204.426270; 204.426270; 204.426270; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.846243; 200.043296; 200.043296; 200.043296; 200.043296; 200.043296; 200.043296; 200.043296; 200.043296; 200.043296; 200.043296; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 198.992566; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860]
eil76,3,5000,200,0.8,0,45.735,0.005072,197.17486,589.505771,1.784587,[[0; 72; 32; 5; 50; 16; 39; 11; 57; 30; 54; 24; 49; 17; 23; 48; 22; 55; 40; 63; 41; 42; 0][0; 21; 60; 20; 46; 35; 68; 70; 59; 69; 19; 36; 4; 14; 56; 12; 53; 18; 7; 45; 33; 51; 26; 44; 28; 47; 73; 27; 0][0; 62; 15; 2; 43; 31; 8; 38; 71; 9; 37; 64; 65; 10; 58; 13; 52; 34; 6; 25; 66; 75; 74; 67; 3; 29; 1; 61; 0]],[371.325651; 274.912556; 271.146507; 262.554120; 205.446636; 205.446636; 205.446636; 205.446636; 205.446636; 205.446636; 205.446636; 205.446636; 205.446636; 205.446636; 202.003153; 202.003153; 202.003153; 202.003153; 202.003153; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 199.205015; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860]
eil76,3,5000,200,0.8,0,45.761,0.005072,197.17486,586.82138,3.561317,[[0; 21; 60; 20; 46; 35; 68; 70; 59; 69; 19; 36; 4; 14; 56; 12; 53; 18; 7; 45; 33; 51; 26; 44; 28; 47; 73; 27; 0][0; 72; 32; 5; 50; 16; 39; 11; 57; 37; 64; 65; 10; 58; 13; 52; 34; 6; 25; 66; 75; 74; 67; 3; 29; 1; 61; 0][0; 62; 15; 2; 43; 31; 8; 38; 71; 9; 30; 54; 24; 49; 17; 23; 48; 22; 55; 40; 63; 41; 42; 0]],[366.380022; 272.255313; 257.187739; 253.877523; 205.935781; 205.935781; 205.935781; 205.935781; 205.935781; 205.935781; 205.935781; 205.935781; 205.935781; 205.935781; 205.306562; 205.306562; 205.306562; 205.306562; 205.306562; 201.865278; 201.865278; 201.865278; 201.865278; 201.865278; 201.865278; 201.865278; 201.865278; 201.865278; 201.865278; 199.826270; 199.826270; 199.826270; 199.826270; 199.826270; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.924584; 197.768457; 197.768457; 197.768457; 197.768457; 197.768457; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.506374; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860; 197.174860]
eil76,3,5000,200,0.8,0,46.589,0.005109,195.722249,584.907465,2.108706,[[0; 21; 60; 20; 46; 35; 68; 70; 59; 69; 19; 36; 4; 14; 56; 12; 53; 18; 7; 45; 66; 25; 75; 74; 3; 67; 1; 72; 0][0; 32; 5; 50; 16; 39; 11; 57; 37; 64; 65; 10; 58; 13; 52; 34; 6; 33; 51; 26; 44; 28; 47; 29; 73; 27; 61; 0][0; 62; 15; 2; 43; 31; 8; 38; 71; 9; 30; 54; 24; 49; 17; 23; 48; 22; 55; 40; 63; 41; 42; 0]],[383.122759; 265.436236; 258.946312; 258.946312; 202.161124; 202.161124; 202.161124; 202.161124; 202.161124; 202.161124; 202.161124; 202.161124; 202.161124; 202.161124; 200.225238; 200.225238; 200.225238; 200.225238; 200.225238; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 197.716680; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 196.107629; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249]
eil76,3,5000,200,0.8,0,48.029,0.005084,196.705659,586.719564,3.092117,[[0; 72; 32; 5; 50; 16; 39; 11; 57; 37; 64; 65; 10; 58; 13; 52; 6; 34; 7; 45; 33; 3; 66; 25; 75; 74; 67; 1; 0][0; 21; 60; 20; 46; 35; 68; 70; 59; 69; 19; 36; 4; 14; 56; 12; 53; 18; 51; 26; 44; 28; 47; 29; 73; 27; 61; 0][0; 42; 41; 63; 40; 55; 22; 48; 23; 17; 49; 24; 54; 30; 9; 71; 38; 8; 31; 43; 2; 15; 62; 0]],[375.387002; 274.733624; 263.885125; 256.473796; 201.397607; 201.397607; 201.397607; 201.397607; 201.397607; 201.397607; 201.397607; 201.397607; 201.397607; 201.397607; 201.397607; 201.397607; 201.397607; 201.397607; 201.397607; 201.397607; 201.397607; 201.397607; 201.397607; 201.397607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 197.062607; 196.924853; 196.924853; 196.924853; 196.924853; 196.924853; 196.924853; 196.924853; 196.924853; 196.924853; 196.924853; 196.924853; 196.924853; 196.924853; 196.924853; 196.924853; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659; 196.705659]
eil76,3,5000,200,0.8,0,47.022,0.005109,195.722249,584.907465,2.108706,[[0; 42; 41; 63; 40; 55; 22; 48; 23; 17; 49; 24; 54; 30; 9; 71; 38; 8; 31; 43; 2; 15; 62; 0][0; 21; 60; 20; 46; 35; 68; 70; 59; 69; 19; 36; 4; 14; 56; 12; 53; 18; 7; 45; 66; 25; 75; 74; 3; 67; 1; 72; 0][0; 61; 27; 73; 29; 47; 28; 44; 26; 51; 33; 6; 34; 52; 13; 58; 10; 65; 64; 37; 57; 11; 39; 16; 50; 5; 32; 0]],[367.959206; 265.244329; 258.486857; 254.360871; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 198.586252; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 196.983416; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249; 195.722249]
