dataset_name,num_salesmen,pop_size,num_gens,pcross,pm,time_measurement,best_fitness,best_f,best_total_cost,best_amplitude,best_x,f_evolution
eil51,3,25000,300,0.8,0,82.032,0.006267,159.571509,472.655527,8.136971,[[0; 50; 45; 11; 46; 17; 3; 16; 43; 41; 18; 39; 40; 12; 24; 13; 5; 26; 0][0; 31; 10; 37; 4; 36; 14; 44; 32; 38; 9; 48; 8; 29; 33; 20; 49; 15; 0][0; 21; 1; 28; 19; 34; 35; 2; 27; 30; 7; 25; 6; 42; 23; 22; 47; 0]],[242.875986; 194.594434; 183.171600; 183.171600; 183.171600; 183.171600; 183.171600; 183.171600; 183.171600; 181.804603; 181.804603; 181.804603; 181.804603; 178.633995; 178.633995; 178.633995; 178.633995; 178.633995; 178.633995; 177.941616; 177.941616; 177.941616; 177.941616; 177.941616; 177.941616; 177.941616; 177.941616; 177.941616; 177.941616; 177.941616; 177.941616; 176.610795; 176.610795; 176.610795; 176.610795; 176.610795; 176.610795; 175.473072; 175.473072; 175.473072; 175.473072; 175.473072; 175.473072; 175.473072; 175.473072; 175.473072; 175.473072; 175.473072; 175.473072; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 165.350484; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509; 159.571509]
eil51,3,25000,300,0.8,0,82.758,0.006215,160.897652,481.109954,10.342082,[[0; 26; 50; 45; 11; 46; 17; 3; 41; 18; 39; 40; 12; 24; 13; 5; 47; 0][0; 21; 1; 28; 19; 34; 35; 2; 27; 30; 7; 25; 6; 42; 23; 22; 0][0; 31; 10; 37; 4; 36; 16; 43; 14; 44; 32; 38; 9; 48; 8; 29; 33; 20; 49; 15; 0]],[243.091613; 191.693486; 187.865095; 187.865095; 184.935694; 184.935694; 184.935694; 182.653760; 182.653760; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 168.620840; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 166.872241; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652; 160.897652]
eil51,3,25000,300,0.8,0,82.822,0.006141,162.828664,473.374191,14.959151,[[0; 47; 22; 23; 42; 6; 25; 7; 30; 27; 35; 34; 19; 2; 21; 0][0; 50; 45; 11; 46; 17; 3; 16; 43; 41; 18; 39; 40; 12; 24; 13; 5; 26; 0][0; 31; 10; 15; 49; 8; 48; 37; 4; 36; 14; 44; 32; 38; 9; 29; 33; 20; 28; 1; 0]],[249.025457; 196.314355; 196.314355; 186.746403; 186.746403; 186.746403; 186.746403; 186.746403; 186.746403; 175.639942; 175.639942; 175.639942; 175.639942; 175.639942; 175.639942; 175.639942; 175.639942; 175.639942; 175.639942; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 171.054470; 169.763428; 169.763428; 169.763428; 169.763428; 167.789462; 167.789462; 167.789462; 167.789462; 167.789462; 167.789462; 167.789462; 167.789462; 167.789462; 167.789462; 167.789462; 167.789462; 167.789462; 167.789462; 167.789462; 167.789462; 167.789462; 167.789462; 167.789462; 166.588203; 166.588203; 166.588203; 166.588203; 166.588203; 166.588203; 166.588203; 166.588203; 166.588203; 166.588203; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 165.241276; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664]
eil51,3,25000,300,0.8,0,82.928,0.006174,161.975518,484.600823,2.237185,[[0; 26; 5; 13; 24; 12; 40; 39; 18; 41; 43; 14; 36; 16; 3; 17; 46; 50; 0][0; 31; 10; 37; 48; 8; 49; 15; 20; 33; 29; 9; 38; 32; 44; 4; 11; 45; 0][0; 21; 1; 28; 19; 34; 35; 2; 27; 30; 7; 25; 6; 42; 23; 22; 47; 0]],[249.709903; 190.481447; 190.481447; 189.247663; 189.247663; 182.981533; 182.981533; 182.981533; 182.981533; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 172.532327; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.298742; 168.279808; 168.279808; 168.279808; 168.279808; 168.279808; 168.279808; 168.279808; 168.279808; 168.279808; 168.279808; 168.279808; 164.643889; 164.643889; 164.643889; 164.643889; 164.643889; 164.643889; 164.643889; 164.643889; 164.643889; 164.643889; 164.643889; 164.643889; 164.643889; 164.643889; 164.643889; 164.643889; 164.643889; 164.643889; 164.643889; 164.643889; 164.643889; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518; 161.975518]
eil51,3,25000,300,0.8,0,82.777,0.006141,162.828664,481.646899,11.146608,[[0; 21; 1; 19; 34; 35; 2; 27; 30; 7; 25; 6; 42; 23; 22; 47; 0][0; 31; 4; 48; 9; 14; 44; 32; 38; 29; 33; 49; 20; 28; 15; 8; 37; 10; 0][0; 50; 45; 11; 46; 17; 3; 16; 36; 43; 41; 18; 39; 40; 12; 24; 13; 5; 26; 0]],[251.941964; 196.038344; 196.038344; 188.258917; 188.258917; 188.258917; 188.258917; 188.258917; 185.142500; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 175.199341; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664; 162.828664]
eil51,3,25000,300,0.8,0,82.824,0.006166,162.18224,483.890483,1.373476,[[0; 31; 10; 37; 8; 48; 4; 36; 14; 44; 32; 38; 9; 29; 33; 20; 15; 49; 0][0; 21; 1; 28; 19; 34; 35; 2; 27; 30; 7; 25; 6; 42; 23; 22; 47; 0][0; 26; 50; 45; 11; 46; 17; 3; 16; 43; 41; 18; 39; 40; 12; 24; 13; 5; 0]],[238.297058; 197.471686; 190.997648; 190.997648; 190.997648; 188.749805; 185.698800; 184.559091; 184.559091; 184.109932; 184.109932; 184.109932; 184.109932; 183.747917; 183.747917; 183.747917; 183.747917; 183.747917; 183.747917; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 167.439249; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 165.359298; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240; 162.182240]
